post_id,immigration_related,event_related,immigration_sentiment,event_sentiment,Mexican_related,Muslim_related,Trump_related,Trump_sentiment
39846147446_10153021357602447,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226821494115353_730045053792992,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
142868065759441_1097984310247807,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142868065759441_1105441792835392,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
150012808367284_902026083165949,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
125342830842328_1001853049857964,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
413605605357873_1018681921516902,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
125342830842328_1004673526242583,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
124016042296_10153257738972297,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
521878704532086_938245936228692,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
198021666971291_740535539386565,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
172526489431467_1373527299331374,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
328028680122_10156056876710123,0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0
316913578439861_712829605514921,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389658314427637_1264411110285682,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
240822886041144_749847551805339,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
359591544295_10153307082644296,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
57780972549_10153480386532550,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
151159641657421_765455236894522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256004367748633_1195762890439438,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
195768000454891_1144069708958044,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
568982666502934_897490586985472,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
116789651713844_1021696911223109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328028680122_10156030524220123,1,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
300455573433044_895051183973477,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52902998700_10153751069833701,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
108924385822784_914029585312256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174725429795_10153949330234796,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
133279166727577_1136017446453739,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
513813158657249_962906343747926,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
274793152585613_971528982912023,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112883682080346_908302652538441,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
107078819420141_813567172104632,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
95926963131_10153900661053132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521878704532086_935947086458577,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
7257000829_10154233998410830,0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
316913578439861_716701901794358,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
521878704532086_938417119544907,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
357652214365312_731644543632742,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
300455573433044_890717407740188,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
181135410243_10156119512485244,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
389658314427637_1266435576749902,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
129617873765147_1036120483114877,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
158924294183807_951840448225517,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
142868065759441_1093988063980765,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
146612062031906_1218201208206314,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
49867377595_10153169285002596,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
143666524748_10153697361319749,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
440106476051475_1011812152214235,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
193266897438_10153808467172439,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
221336024625241_924420460983457,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
305986132775543_1049838331723649,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
131004177063779_522838527880340,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
316913578439861_708556789275536,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116727628853_10153756497278854,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
350771908311178_926074320780931,1,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
195021667212814_978942515487388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142868065759441_1106315986081306,0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1595723550651430_1674170272806757,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
328028680122_10156045063450123,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
370870329165_10153637900899166,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
325935647511804_757689817669716,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
568982666502934_897383073662890,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
46522519207_10153779806719208,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
129879573711973_1109667732399814,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
394446677425989_488501281353861,0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0
219367258105115_1045258572182642,0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0
451151401602780_1082025068515407,0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
99881661864_10153546723871865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317179665134793_494145650771526,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193266897438_10154032584712439,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
394446677425989_494206374116685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519305544814653_1074994089245793,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
36400348187_10153889872508188,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
521878704532086_970941956292423,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
115777632950_10153351210027951,1,1.0,-1.0,-1.0,0.0,1.0,1.0,0.0
695526053890545_813660585410424,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
98658495398_10153709869645399,1,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
167847008004_10153566387568005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142868065759441_1155232824522955,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
49867377595_10153347218082596,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
394446677425989_491926724344650,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
40656699159_10153525316794160,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
440106476051475_1062285350500248,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
467133963318685_1127149597317115,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
133279166727577_1177622882293195,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
5863113009_10153975029928010,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
463855417049923_740709536031175,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
513813158657249_1007030429335517,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
13652355666_10153245104745667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116727628853_10153939287558854,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
142868065759441_1170445746334996,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
273864989376427_1101404316622486,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195530355493_10156457618490494,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
142868065759441_1158122687567302,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
311190048935167_967776219943210,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
702815073143116_962438217180799,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
174725429795_10154115446804796,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
445954212128295_1033518046705239,1,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
193266897438_10153998275582439,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
467133963318685_1132130943485647,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
479681268841947_777889639021107,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
165583971161_10154026037776162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126339201288_10153880060616289,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
226821494115353_778150698982427,0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
531120203583969_1241901299172519,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
168879986499653_930795876974723,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
521878704532086_972699526116666,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
135665053303678_460371954166318,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8304333127_10153939261213128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107705785934333_1044935335544702,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
316774245761_10153823610315762,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142868065759441_1152878211425083,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131459315949_10153361917605950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33455892182_10153407497577183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89613772643_10153314309617644,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
49867377595_10153307260157596,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
86680728811_10154041651313812,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
721683147909323_949837488427220,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51757123845_10153940708418846,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60237406798_10153460858421799,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
226821494115353_771366679660829,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125342830842328_1056635254379743,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
6321831972_10153386487266973,1,0.0,0.0,1.0,1.0,0.0,1.0,-1.0
350771908311178_974923422562687,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1595723550651430_1698717440352040,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
167847008004_10153549764718005,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
413605605357873_1059317104120050,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
219195584894557_586492138164898,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33455892182_10153398499702183,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
125342830842328_1059619200748015,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
174725429795_10154149916999796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262410953776439_1304758636208327,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
142868065759441_1153612908018280,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
125342830842328_1060776753965593,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11643473298_10153429723723299,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146612062031906_1277420235617744,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
811531288908785_1025169807544931,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
147772245840_10153264565955841,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49867377595_10153338352112596,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
15139936162_10153762317961163,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
7382473689_10153997519148690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34226391050_10153504532421051,1,0.0,1.0,1.0,1.0,1.0,1.0,-1.0
112325855474892_1115939925113475,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
125342830842328_1055461207830481,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
196087640574_10153740718475575,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
279933092023507_1292499830766823,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
219195584894557_595553427258769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149131141771785_1124639030887653,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37763684202_10153958436834203,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
226821494115353_770696916394472,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
440106476051475_1056635484398568,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
198021666971291_783268611779924,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
228702593913193_886277964822316,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
350771908311178_963617047026658,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
9299179711_10153848404464712,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114270361928171_1098784030143461,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
445954212128295_1034052946651749,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
126339201288_10153916381901289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909664125750328_1051776051539134,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
110260895670639_1212837278746323,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
521878704532086_982230485163570,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
49867377595_10153360378477596,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
60237406798_10153458661951799,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
523943624350521_906390889439124,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
7040724713_10153994957169714,1,1.0,1.0,1.0,0.0,0.0,1.0,-1.0
161528283857490_1120101171333525,0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0
142868065759441_1162605053785732,0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
201361186563476_1093927763973476,1,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
228735667216_10153315566072217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72391084613_10153931052749614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463855417049923_734036806698448,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
316913578439861_748221078642440,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167847008004_10153588192843005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116727628853_10153940445833854,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
128520090495170_1267914316555736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521878704532086_969872703066015,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
203055485347_10154148775245348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114896831960040_994566120659769,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
55326701544_10153401621486545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240822886041144_789374181186009,0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
6521822915_10153386759987916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521878704532086_978860752167210,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
155869377766434_1287611687925525,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
116727628853_10153937461313854,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
176999952314969_1222801944401426,0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
18343191100_10153811530166101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49867377595_10153305848352596,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
479681268841947_780608275415910,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268914272540_10153189356842541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437674196342052_822065837902884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277613075615568_1036158596427675,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
123123377842466_525240994297367,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
14827657177_10154585235267178,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
226821494115353_771790169618480,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
479681268841947_767302240079847,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5863113009_10153953582668010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451151401602780_1078470925537488,1,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
8304333127_10154002721968128,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
413605605357873_1058988207486273,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
17548474116_10153305392404117,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
196087640574_10153750797195575,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
273863336077899_729420343855527,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
811531288908785_1018886478173264,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
463855417049923_740313582737437,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116727628853_10153937472163854,1,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
440106476051475_1055057384556378,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
219195584894557_587688051378640,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
6491828674_10153862613808675,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
521878704532086_973127076073911,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
116727628853_10153931032263854,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
296856040436954_869710563151496,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
569132726495630_991705254238373,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
523943624350521_913834608694752,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
249903348378912_1015646211804618,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
274793152585613_1021257497939171,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
135665053303678_460798590790321,0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0
472422969486331_977147029013920,0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0
259955926518_10153379962616519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211919680353_10156569789325354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6491828674_10153870930598675,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440106476051475_1064818706913579,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
131004177063779_557536107743915,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
6130721655_10153461166891656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89613772643_10153326572992644,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
359591544295_10153507884019296,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
107078819420141_850468005081215,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
7533944086_10153450389749087,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394446677425989_493018824235440,0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
317179665134793_494632157389542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7533944086_10153443456689087,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
133279166727577_1176620722393411,1,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
240822886041144_787553224701438,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
413605605357873_1061855860532841,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
72447968144_10153603984483145,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249903348378912_1020364934666079,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
513813158657249_1004942492877644,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
48654660602_10156433340025603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97212224368_10153993680239369,0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0
300455573433044_954854471326481,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
316913578439861_748101928654355,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
221336024625241_957385231020313,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
174725429795_10154110030999796,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
144868455552699_1065701853469350,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
219367258105115_1049911495050683,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
273863336077899_739552022842359,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
219367258105115_1056006114441221,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
131004177063779_554622988035227,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193562797359225_938371549545009,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
112883682080346_953916634643709,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7741299484_10153888447729485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405679386265498_575050235995078,0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0
150012808367284_949248628443694,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
133279166727577_1178065755582241,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
279933092023507_1294659313884208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142868065759441_1170698886309682,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
249903348378912_1021579737877932,1,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
292949924146549_911778068930395,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
721683147909323_952788024798833,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
164665060214766_1247964271884834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695526053890545_821593034617179,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
279933092023507_1291936420823164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326683984410_10153980161709411,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
254541051349349_735729943230455,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
95475020353_10156599576375354,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
413605605357873_1058454864206274,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
208763874023_10153555133584024,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
463855417049923_746070622161733,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
300455573433044_953125598166035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274793152585613_1015956965135891,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
721683147909323_952768381467464,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
249903348378912_1024766190892620,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
193562797359225_935800363135461,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
135665053303678_462496387287208,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
521878704532086_970212739698678,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20114386235_10153743680111236,0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0
249903348378912_1018509121518327,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
196087640574_10153761947225575,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
131004177063779_554565998040926,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389658314427637_1322541731139286,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
312531385450925_962424700461587,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
76773076004_10153713611936005,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
29259828486_10153957428433487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17414523278_10153788063608279,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
274793152585613_1023714387693482,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
223649167822693_476106095910331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112415152112864_1113521258668910,1,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
32109457015_10153189020272016,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
131004177063779_548903738607152,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
131004177063779_554381361392723,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
460197020720819_979006975506485,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
84258068778_10153358166768779,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
357652214365312_758557454274784,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
273863336077899_729826213814940,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71179904752_10153536555004753,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6250307292_10153501411947293,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
211919680353_10156672996560354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169204449790211_1062938810416766,1,0.0,0.0,0.0,0.0,1.0,1.0,-1.0
305986132775543_1100004753373673,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
7382473689_10154002010858690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131004177063779_555124401318419,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
463855417049923_733606050074857,0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
114352081949970_1098794903505678,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
228702593913193_893240034126109,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
164878620263509_965605900190773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193266897438_10154005922182439,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
172526489431467_1432892313394872,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389658314427637_1328255803901212,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
131004177063779_552210071609852,1,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0
811531288908785_1022007344527844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108038612554992_1299055026786672,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172526489431467_1444461168904653,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
125342830842328_1051591054884163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58718055772_10153405440760773,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
181893712536_10152906982942537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13310147298_10153847398242299,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61308923432_10153779756298433,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405679386265498_584793835020718,1,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
172526489431467_1438369639513806,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
359591544295_10153484639969296,0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
695526053890545_817682911674858,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
