agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
MO0190400,HARRISONVILLE                 ,6 ,4,2,1,N,000009999
MO0190500,PLEASANT HILL                 ,6 ,4,2,1,N,000008187
MO0190600,PECULIAR                      ,6 ,4,2,1,N,000004852
MO0190700,RAYMORE                       ,5 ,4,2,1,N,000019643
MO0190800,GARDEN CITY                   ,7 ,4,2,1,N,000001637
MO0190900,CREIGHTON                     ,7 ,4,2,1,N,000000345
MO0191000,GREENWOOD                     ,7 ,4,2,1,N,000001129
MO0191100,CLEVELAND                     ,7 ,4,2,1,N,000000657
MO0191200,EAST LYNNE                    ,7 ,4,2,1,N,000000304
MO0191300,FREEMAN                       ,7 ,4,2,1,N,000000480
MO0191500,LAKE ANNETTE                  ,7 ,4,2,0,N,000000100
MO0191600,STRASBURG                     ,7 ,4,2,1,N,000000142
MO0200000,STOCKTON                      ,8C,4,2,2,N,000010246
MO0200100,ELDORADO SPRINGS              ,6 ,4,2,1,N,000003520
MO0200200,STOCKTON                      ,7 ,4,2,0,N,000001809
MO0210000,KEYTESVILLE                   ,8D,4,2,2,N,000005162
MO0210100,BRUNSWICK                     ,7 ,4,2,1,N,000000831
MO0210200,KEYTESVILLE                   ,7 ,4,2,0,N,000000453
MO0210400,SALISBURY                     ,7 ,4,2,1,N,000001565
MO0220000,OZARK                         ,9B,4,2,2,N,000035875
MO0220100,BILLINGS                      ,7 ,4,2,1,N,000001060
MO0220200,NIXA                          ,5 ,4,2,1,N,000020110
MO0220300,OZARK                         ,5 ,4,2,1,N,000018487
MO0220400,CLEVER                        ,7 ,4,2,1,N,000002343
MO0220500,SPARTA                        ,7 ,4,2,1,N,000001783
MO0220800,HIGHLANDVILLE                 ,7 ,4,2,1,N,000000916
MO0230000,KAHOKA                        ,8D,4,2,2,N,000004893
MO0230100,KAHOKA                        ,7 ,4,2,1,N,000002039
MO0230400,REVERE                        ,7 ,4,2,0,N,000000076
MO0240000,LIBERTY                       ,9C,4,2,2,N,000017627
MO0240200,KANSAS CITY                   ,7 ,4,2,1,N,000001462
MO0240300,EXCELSIOR SPRINGS             ,5 ,4,2,1,N,000011192
MO0240400,KANSAS CITY                   ,4 ,4,2,1,N,000026083
MO0240500,KEARNEY                       ,6 ,4,2,1,N,000008977
MO0240600,LIBERTY                       ,4 ,4,2,1,N,000030000
MO0240700,KANSAS CITY                   ,6 ,4,2,1,N,000004310
MO0240800,SMITHVILLE                    ,6 ,4,2,1,N,000008867
MO0240900,PLEASANT VALLEY               ,6 ,4,2,1,N,000003031
MO0241000,KANSAS CITY                   ,7 ,4,2,1,N,000000387
MO0241500,MOSBY                         ,7 ,4,2,1,N,000000196
MO0241600,SMITHVILLE                    ,9D,4,2,5,N,000000000
MO0241700,RANDOLPH                      ,7 ,4,2,1,N,000000053
MO0241900,BIRMINGHAM                    ,7 ,4,2,0,N,000000188
MO0242000,LIBERTY                       ,9D,4,2,5,N,000000000
MO0250000,PLATTSBURG                    ,9D,4,2,2,N,000009114
MO0250100,CAMERON                       ,6 ,4,2,1,N,000004881
MO0250200,GOWER                         ,7 ,4,2,1,N,000001454
MO0250300,HOLT                          ,7 ,4,2,1,N,000000381
MO0250400,LATHROP                       ,7 ,4,2,1,N,000002042
MO0250500,PLATTSBURG                    ,7 ,4,2,1,N,000002281
MO0250700,TRIMBLE                       ,7 ,4,2,1,N,000000630
MO0260000,JEFFERSON CITY                ,9B,4,2,2,N,000033444
MO0260100,JEFFERSON CITY                ,4 ,4,2,1,Y,000043171
MO0261100,JEFFERSON CITY                ,7 ,4,2,0,N,000000000
MO0261200,JEFFERSON CITY                ,7 ,4,2,6,N,000000000
MO0261300,JEFFERSON CITY                ,7 ,4,2,6,N,000000000
MO0261500,JEFFERSON CITY                ,7 ,4,2,6,N,000000000
MO0261600,JEFFERSON CITY                ,7 ,4,2,6,N,000000000
MO0261700,JEFFERSON CITY                ,7 ,4,2,6,N,000000000
MO0261800,JEFFERSON CITY                ,7 ,4,2,3,N,000000000
MO0262100,JEFFERSON CITY                ,7 ,4,2,6,N,000000000
MO0262500,JEFFERSON CITY                ,7 ,4,2,0,N,000000000
MO0270000,BOONVILLE                     ,8D,4,2,2,N,000008480
MO0270100,BOONVILLE                     ,6 ,4,2,1,N,000008301
MO0270300,OTTERVILLE                    ,7 ,4,2,0,N,000000450
MO0270500,PILOT GROVE                   ,7 ,4,2,1,N,000000760
MO0280000,STEELVILLE                    ,8C,4,2,2,N,000016391
MO0280100,BOURBON                       ,7 ,4,2,1,N,000001644
MO0280200,CUBA                          ,6 ,4,2,1,N,000003390
MO0280300,STEELVILLE                    ,7 ,4,2,1,N,000001698
MO0280600,LEASBURG                      ,7 ,4,2,1,N,000000342
MO0281000,SULLIVAN                      ,6 ,4,2,1,N,000005575
MO0290000,GREENFIELD                    ,8D,4,2,2,N,000005296
MO0290100,GREENFIELD                    ,7 ,4,2,1,N,000001299
MO0290200,LOCKWOOD                      ,7 ,4,2,1,N,000000893
MO0290600,GREENFIELD                    ,7 ,4,2,0,N,000000301
MO0300000,BUFFALO                       ,9C,4,2,2,N,000013334
MO0300100,BUFFALO                       ,6 ,4,2,1,N,000003100
MO0300200,URBANA                        ,7 ,4,2,1,N,000000419
MO0310000,GALLATIN                      ,8D,4,2,2,N,000006462
MO0310100,GALLATIN                      ,7 ,4,2,1,N,000001730
MO0320000,MAYSVILLE                     ,9D,4,2,2,N,000006133
MO0320100,MAYSVILLE                     ,7 ,4,2,1,N,000001123
MO0320300,STEWARTSVILLE                 ,7 ,4,2,1,N,000000753
MO0330000,SALEM                         ,8C,4,2,2,N,000010696
MO0330100,SALEM                         ,6 ,4,2,1,N,000004966
MO0340000,AVA                           ,8C,4,2,2,N,000010626
MO0340100,AVA                           ,6 ,4,2,1,N,000002970
MO0350000,KENNETT                       ,8D,4,2,2,N,000009200
MO0350100,CAMPBELL                      ,7 ,4,2,1,N,000001982
MO0350200,CARDWELL                      ,7 ,4,2,1,N,000000708
MO0350300,CLARKTON                      ,7 ,4,2,1,N,000001276
MO0350400,HORNERSVILLE                  ,7 ,4,2,1,N,000000658
MO0350500,KENNETT                       ,5 ,4,2,1,N,000010897
MO0350600,MALDEN                        ,6 ,4,2,1,N,000004248
MO0350700,SENATH                        ,7 ,4,2,1,N,000001762
MO0350800,HOLCOMB                       ,7 ,4,2,1,N,000000630
MO0350900,ARBYRD                        ,7 ,4,2,1,N,000000504
MO0360000,UNION                         ,9B,4,2,2,N,000057437
MO0360200,GERALD                        ,7 ,4,2,1,N,000001324
MO0360300,NEW HAVEN                     ,7 ,4,2,1,N,000002096
MO0360400,PACIFIC                       ,6 ,4,2,1,N,000005945
MO0360500,SAINT CLAIR                   ,6 ,4,2,1,N,000004694
MO0360600,SULLIVAN                      ,7 ,4,2,0,N,000000000
MO0360700,UNION                         ,5 ,4,2,1,N,000010506
MO0360800,WASHINGTON                    ,5 ,4,2,1,N,000013898
MO0361700,SULLIVAN                      ,7 ,4,2,1,N,000000119
MO0370000,HERMANN                       ,8D,4,2,2,N,000009511
MO0370100,BLAND                         ,7 ,4,2,0,N,000000526
MO0370200,HERMANN                       ,7 ,4,2,1,N,000002380
MO0370300,OWENSVILLE                    ,6 ,4,2,1,N,000002619
MO0370400,ROSEBUD                       ,7 ,4,2,1,N,000000410
MO0380000,ALBANY                        ,8D,4,2,2,N,000005785
MO0380200,KING CITY                     ,7 ,4,2,1,N,000001024
MO0380300,STANBERRY                     ,7 ,4,2,0,N,000001200
MO0390000,SPRINGFIELD                   ,9B,4,2,2,N,000086955
MO0390100,ASH GROVE                     ,7 ,4,2,1,N,000001479
MO0390200,REPUBLIC                      ,5 ,4,2,1,N,000015481
MO0390300,SPRINGFIELD                   ,2 ,4,2,1,Y,000163060
MO0390400,WALNUT GROVE                  ,7 ,4,2,1,N,000000713
MO0390500,BATTLEFIELD                   ,6 ,4,2,1,N,000005783
MO0390700,FAIR GROVE                    ,7 ,4,2,1,N,000001418
MO0390800,STRAFFORD                     ,7 ,4,2,1,N,000002372
MO0390900,WILLARD                       ,6 ,4,2,1,N,000005440
MO0391400,SPRINGFIELD                   ,7 ,4,2,5,N,000000000
MO0400000,TRENTON                       ,8D,4,2,2,N,000004337
MO0400100,TRENTON                       ,6 ,4,2,1,N,000006048
MO0410000,BETHANY                       ,8D,4,2,2,N,000005510
MO0410100,BETHANY                       ,6 ,4,2,1,N,000003168
MO0410500,BETHANY                       ,7 ,4,2,0,N,000000369
MO0420000,CLINTON                       ,8C,4,2,2,N,000013113
MO0420100,CLINTON                       ,6 ,4,2,1,N,000009054
MO0420200,DEEPWATER                     ,7 ,4,2,0,N,000000424
MO0420300,WINDSOR                       ,6 ,4,2,0,N,000002755
MO0420400,MONTROSE                      ,7 ,4,2,0,N,000000379
MO0420800,URICH                         ,7 ,4,2,0,N,000000495
MO0430000,HERMITAGE                     ,8D,4,2,2,N,000009330
MO0440000,OREGON                        ,8D,4,2,2,N,000002704
MO0440400,MOUND CITY                    ,7 ,4,2,1,N,000001084
MO0440500,OREGON                        ,7 ,4,2,1,N,000000801
MO0450000,FAYETTE                       ,8D,4,2,2,N,000005332
MO0450100,FAYETTE                       ,6 ,4,2,1,N,000002718
MO0450200,GLASGOW                       ,7 ,4,2,1,N,000001067
MO0450300,NEW FRANKLIN                  ,7 ,4,2,1,N,000001087
MO0460000,WEST PLAINS                   ,8C,4,2,2,N,000023496
MO0460100,MOUNTAIN VIEW                 ,6 ,4,2,1,N,000002715
MO0460200,WEST PLAINS                   ,5 ,4,2,1,N,000012345
MO0460300,WILLOW SPRINGS                ,7 ,4,2,1,N,000002177
MO0470000,IRONTON                       ,8D,4,2,2,N,000007168
MO0470100,IRONTON                       ,7 ,4,2,1,N,000001416
MO0470200,PILOT KNOB                    ,7 ,4,2,1,N,000000720
MO0470300,ANNAPOLIS                     ,7 ,4,2,1,N,000000349
MO0470500,VIBURNUM                      ,7 ,4,2,1,N,000000674
MO0480000,LEES SUMMIT                   ,9C,4,2,2,N,000024452
MO0480100,BLUE SPRINGS                  ,3 ,4,2,1,N,000053131
MO0480200,BUCKNER                       ,6 ,4,2,1,N,000003070
MO0480300,GRAIN VALLEY                  ,5 ,4,2,1,N,000013081
MO0480400,GRANDVIEW                     ,5 ,4,2,1,N,000024630
MO0480500,GREENWOOD                     ,6 ,4,2,1,N,000005331
MO0480600,INDEPENDENCE                  ,2 ,4,2,1,N,000117381
MO0480700,LEES SUMMIT                   ,7 ,4,2,1,N,000001956
MO0480800,LEES SUMMIT                   ,3 ,4,2,1,N,000090817
MO0480900,OAK GROVE                     ,6 ,4,2,1,N,000007757
MO0481000,RAYTOWN                       ,4 ,4,2,1,N,000029501
MO0481100,INDEPENDENCE                  ,6 ,4,2,1,N,000003339
MO0481200,LONE JACK                     ,7 ,4,2,1,N,000001069
MO0481300,BLUE SPRINGS                  ,7 ,4,2,1,N,000000728
MO0481900,KANSAS CITY                   ,7 ,4,2,3,N,000000000
MO0482000,KANSAS CITY                   ,7 ,4,2,3,N,000000000
MO0482300,BLUE SPRINGS                  ,9D,4,2,5,N,000000000
MO0482700,BLUE SPRINGS                  ,9D,4,2,5,N,000000000
MO0490000,CARTHAGE                      ,9B,4,2,2,N,000030132
MO0490100,CARL JUNCTION                 ,6 ,4,2,1,N,000007390
MO0490200,CARTERVILLE                   ,7 ,4,2,1,N,000001823
MO0490300,CARTHAGE                      ,5 ,4,2,1,N,000013988
MO0490400,JASPER                        ,7 ,4,2,1,N,000000898
MO0490500,SARCOXIE                      ,7 ,4,2,1,N,000001284
MO0490600,WEBB CITY                     ,5 ,4,2,1,N,000010777
MO0490700,JOPLIN                        ,4 ,4,2,1,Y,000042906
MO0491400,DUENWEG                       ,7 ,4,2,1,N,000001088
MO0491500,JOPLIN                        ,7 ,4,2,1,N,000001706
MO0492100,ORONOGO                       ,7 ,4,2,1,N,000002303
MO0492200,PURCELL                       ,7 ,4,2,1,N,000000393
MO0492600,ORONOGO                       ,7 ,4,2,0,N,000000000
MO0492800,JOPLIN                        ,7 ,4,2,3,N,000000000
MO0500000,HILLSBORO                     ,9A,4,2,2,N,000161715
MO0500100,CRYSTAL CITY                  ,6 ,4,2,1,N,000004821
MO0500200,DE SOTO                       ,6 ,4,2,1,N,000006460
MO0500300,FESTUS                        ,5 ,4,2,1,N,000011782
MO0500400,HILLSBORO                     ,6 ,4,2,1,N,000002949
MO0500500,KIMMSWICK                     ,7 ,4,2,1,N,000000157
MO0500600,PEVELY                        ,6 ,4,2,1,N,000005574
MO0500700,ARNOLD                        ,5 ,4,2,1,N,000021070
MO0500800,HERCULANEUM                   ,6 ,4,2,1,N,000003756
MO0500900,DE SOTO                       ,7 ,4,2,0,N,000000766
MO0501500,HOUSE SPRINGS                 ,6 ,4,2,1,N,000002785
MO0510000,WARRENSBURG                   ,8B,4,2,2,N,000029420
MO0510100,HOLDEN                        ,7 ,4,2,1,N,000002333
MO0510200,KNOB NOSTER                   ,6 ,4,2,1,N,000002804
MO0510300,WARRENSBURG                   ,5 ,4,2,1,N,000019958
MO0510400,WARRENSBURG                   ,7 ,4,2,3,N,000000000
MO0510500,CNETERVIEW                    ,7 ,4,2,0,N,000000278
MO0510700,KINGSVILLE                    ,7 ,4,2,0,N,000000280
MO0510800,LA TOUR                       ,7 ,4,2,0,N,000000000
MO0510900,LEETON                        ,7 ,4,2,1,N,000000582
MO0520000,EDINA                         ,8D,4,2,2,N,000002921
MO0520200,EDINA                         ,7 ,4,2,1,N,000001155
MO0530000,LEBANON                       ,8C,4,2,2,N,000019959
MO0530100,CONWAY                        ,7 ,4,2,1,N,000000777
MO0530200,LEBANON                       ,5 ,4,2,1,N,000014550
MO0540000,LEXINGTON                     ,9C,4,2,2,N,000012618
MO0540100,ALMA                          ,7 ,4,2,1,N,000000391
MO0540200,CONCORDIA                     ,7 ,4,2,1,N,000002406
MO0540300,CORDER                        ,7 ,4,2,1,N,000000398
MO0540400,HIGGINSVILLE                  ,6 ,4,2,1,N,000004730
MO0540500,LEXINGTON                     ,6 ,4,2,1,N,000004646
MO0540600,ODESSA                        ,6 ,4,2,1,N,000005221
MO0540700,WAVERLY                       ,7 ,4,2,1,N,000000834
MO0540800,WELLINGTON                    ,7 ,4,2,1,N,000000797
MO0540900,NAPOLEON                      ,7 ,4,2,1,N,000000219
MO0541100,BATES CITY                    ,7 ,4,2,1,N,000000221
MO0541300,MAYVIEW                       ,7 ,4,2,0,N,000000209
MO0541600,ODESSA                        ,7 ,4,2,1,N,000000331
MO0550000,MOUNT VERNON                  ,8C,4,2,2,N,000018546
MO0550100,AURORA                        ,6 ,4,2,1,N,000007474
MO0550200,MARIONVILLE                   ,7 ,4,2,1,N,000002207
MO0550300,MILLER                        ,7 ,4,2,1,N,000000694
MO0550400,MOUNT VERNON                  ,6 ,4,2,1,N,000004549
MO0550500,PIERCE CITY                   ,7 ,4,2,1,N,000001281
MO0551000,VERONA                        ,7 ,4,2,1,N,000000612
MO0560000,MONTICELLO                    ,8D,4,2,2,N,000006881
MO0560100,CANTON                        ,7 ,4,2,1,N,000002377
MO0560200,LA BELLE                      ,7 ,4,2,0,N,000000655
MO0560300,LA GRANGE                     ,7 ,4,2,1,N,000000932
MO0570000,TROY                          ,9B,4,2,2,N,000035370
MO0570100,ELSBERRY                      ,7 ,4,2,1,N,000001953
MO0570200,OLD MONROE                    ,7 ,4,2,1,N,000000278
MO0570300,SILEX                         ,7 ,4,2,1,N,000000257
MO0570400,TROY                          ,5 ,4,2,1,N,000011049
MO0570500,WINFIELD                      ,7 ,4,2,1,N,000001413
MO0570600,FOLEY                         ,7 ,4,2,1,N,000000164
MO0570700,HAWK POINT                    ,7 ,4,2,1,N,000000673
MO0570800,MOSCOW MILLS                  ,6 ,4,2,1,N,000002540
MO0580000,LINNEUS                       ,8D,4,2,2,N,000005416
MO0580100,BROOKFIELD                    ,6 ,4,2,1,N,000004403
MO0580200,BUCKLIN                       ,7 ,4,2,1,N,000000451
MO0580300,MARCELINE                     ,7 ,4,2,1,N,000002159
MO0590000,CHILLICOTHE                   ,8D,4,2,2,N,000005615
MO0590100,CHILLICOTHE                   ,6 ,4,2,1,N,000009419
MO0600000,PINEVILLE                     ,9C,4,2,2,N,000015638
MO0600100,ANDERSON                      ,7 ,4,2,1,N,000001999
MO0600200,NOEL                          ,7 ,4,2,1,N,000001820
MO0600300,PINEVILLE                     ,7 ,4,2,1,N,000000785
MO0600400,SOUTH WEST CITY               ,7 ,4,2,1,N,000000957
MO0600500,GOODMAN                       ,7 ,4,2,1,N,000001244
MO0600600,LANAGAN                       ,7 ,4,2,1,N,000000415
MO0610000,MACON                         ,8D,4,2,2,N,000008738
MO0610200,LA PLATA                      ,7 ,4,2,1,N,000001359
MO0610300,MACON                         ,6 ,4,2,1,N,000005507
MO0620000,FREDERICKTOWN                 ,8D,4,2,2,N,000008462
MO0620100,FREDERICKTOWN                 ,6 ,4,2,1,N,000004101
MO0620300,MARQUAND                      ,7 ,4,2,0,N,000000208
MO0630000,VIENNA                        ,8D,4,2,2,N,000007056
MO0630100,BELLE                         ,7 ,4,2,1,N,000001326
MO0630400,VIENNA                        ,7 ,4,2,1,N,000000596
MO0640000,PALMYRA                       ,8D,4,2,2,N,000007218
MO0640100,HANNIBAL                      ,5 ,4,2,1,N,000017468
MO0640200,PALMYRA                       ,6 ,4,2,1,N,000003610
MO0650000,PRINCETON                     ,8D,4,2,2,N,000003721
MO0660000,TUSCUMBIA                     ,8C,4,2,2,N,000017799
MO0660100,ELDON                         ,6 ,4,2,1,N,000004589
MO0660200,IBERIA                        ,7 ,4,2,1,N,000000736
MO0660300,LAKE OZARK                    ,7 ,4,2,1,N,000001493
MO0670000,CHARLESTON                    ,8D,4,2,2,N,000004423
MO0670100,CHARLESTON                    ,6 ,4,2,1,N,000005907
MO0670200,EAST PRAIRIE                  ,6 ,4,2,1,N,000003205
MO0670400,BERTRAND                      ,7 ,4,2,1,N,000000815
MO0680000,CALIFORNIA                    ,9D,4,2,2,N,000008124
MO0680100,CALIFORNIA                    ,6 ,4,2,1,N,000004327
MO0680200,TIPTON                        ,6 ,4,2,1,N,000003204
MO0690000,PARIS                         ,8D,4,2,2,N,000006751
MO0690200,MONROE CITY                   ,7 ,4,2,1,N,000001941
MO0700000,MONTGOMERY CITY               ,8D,4,2,2,N,000006122
MO0700100,JONESBURG                     ,7 ,4,2,1,N,000000744
MO0700200,MONTGOMERY CITY               ,6 ,4,2,1,N,000002779
MO0700300,WELLSVILLE                    ,7 ,4,2,1,N,000001176
MO0700400,BELLFLOWER                    ,7 ,4,2,1,N,000000376
MO0700600,HIGH HILL                     ,7 ,4,2,0,N,000000188
MO0700800,NEW FLORENCE                  ,7 ,4,2,1,N,000000745
MO0710000,VERSAILLES                    ,8C,4,2,2,N,000015639
MO0710100,STOVER                        ,7 ,4,2,1,N,000001063
MO0710200,VERSAILLES                    ,7 ,4,2,1,N,000002414
MO0710600,GRAVOIS MILLS                 ,7 ,4,2,0,N,000000140
MO0710700,LAURIE                        ,7 ,4,2,1,N,000000896
MO0720000,NEW MADRID                    ,8D,4,2,2,N,000004890
MO0720100,GIDEON                        ,7 ,4,2,1,N,000001047
MO0720200,LILBOURN                      ,7 ,4,2,1,N,000001151
MO0720300,MOREHOUSE                     ,7 ,4,2,1,N,000000937
MO0720400,NEW MADRID                    ,6 ,4,2,1,N,000003028
MO0720500,PARMA                         ,7 ,4,2,1,N,000000672
MO0720600,PORTAGEVILLE                  ,6 ,4,2,1,N,000003140
MO0720700,CANALOU                       ,7 ,4,2,1,N,000000320
MO0720800,CATRON                        ,7 ,4,2,0,N,000000064
MO0720900,NEW MARDRID                   ,7 ,4,2,1,N,000000370
MO0721000,MARSTON                       ,7 ,4,2,1,N,000000487
MO0721100,MATTHEWS                      ,7 ,4,2,1,N,000000643
MO0721400,RISCO                         ,7 ,4,2,0,N,000000334
MO0730000,NEOSHO                        ,9B,4,2,2,N,000035041
MO0730100,DIAMOND                       ,7 ,4,2,1,N,000000929
MO0730200,GRANBY                        ,7 ,4,2,1,N,000002170
MO0730300,NEOSHO                        ,5 ,4,2,1,N,000012213
MO0730400,SENECA                        ,7 ,4,2,1,N,000002408
MO0730600,FAIRVIEW                      ,7 ,4,2,1,N,000000392
MO0740000,MARYVILLE                     ,8C,4,2,2,N,000011457
MO0740100,MARYVILLE                     ,7 ,4,2,3,N,000000000
MO0740200,MARYVILLE                     ,5 ,4,2,1,N,000012027
MO0750000,ALTON                         ,8D,4,2,2,N,000007902
MO0750100,ALTON                         ,7 ,4,2,1,N,000000882
MO0750200,THAYER                        ,7 ,4,2,1,N,000002260
MO0760000,LINN                          ,9C,4,2,2,N,000012226
MO0760300,LINN                          ,7 ,4,2,1,N,000001453
MO0770000,GAINESVILLE                   ,8D,4,2,2,N,000009579
MO0770100,GAINESVILLE                   ,7 ,4,2,0,N,000000761
MO0770200,THEODOSIA                     ,7 ,4,2,0,N,000000251
MO0780000,CARUTHERSVILLE                ,8D,4,2,2,N,000005913
MO0780100,CARUTHERSVILLE                ,6 ,4,2,1,N,000006107
MO0780200,COOTER                        ,7 ,4,2,0,N,000000459
MO0780300,HAYTI                         ,6 ,4,2,1,N,000002890
MO0780500,STEELE                        ,7 ,4,2,1,N,000002175
MO0780600,WARDELL                       ,7 ,4,2,1,N,000000417
MO0781200,HAYTI                         ,7 ,4,2,1,N,000000613
MO0781300,WARDELL                       ,7 ,4,2,0,N,000000150
MO0782500,HAYTI                         ,7 ,4,2,0,N,000000000
MO0790000,PERRYVILLE                    ,8C,4,2,2,N,000010804
MO0790100,PERRYVILLE                    ,6 ,4,2,1,N,000008270
MO0800000,SEDALIA                       ,8C,4,2,2,N,000019790
MO0800200,LA MONTE                      ,7 ,4,2,1,N,000001141
MO0800300,SEDALIA                       ,5 ,4,2,1,N,000021494
MO0800600,SMITHTON                      ,7 ,4,2,0,N,000000567
MO0810000,ROLLA                         ,8C,4,2,2,N,000019719
MO0810100,ROLLA                         ,5 ,4,2,1,N,000019839
MO0810200,SAINT JAMES                   ,6 ,4,2,1,N,000004149
MO0810300,DOOLITTLE                     ,7 ,4,2,1,N,000000615
MO0810400,NEWBURG                       ,7 ,4,2,1,N,000000458
MO0810600,EDGAR SPRINGS                 ,7 ,4,2,1,N,000000205
MO0810700,ROLLA                         ,7 ,4,2,3,N,000000000
MO0820000,BOWLING GREEN                 ,8D,4,2,2,N,000009777
MO0820100,BOWLING GREEN                 ,6 ,4,2,1,N,000005534
MO0820300,LOUISIANA                     ,6 ,4,2,1,N,000003322
MO0820800,FRANKFORD                     ,7 ,4,2,0,N,000000322
MO0830000,PLATTE CITY                   ,9B,4,2,2,N,000027400
MO0830100,PARKVILLE                     ,6 ,4,2,1,N,000005843
MO0830200,PLATTE CITY                   ,6 ,4,2,1,N,000004809
MO0830300,KANSAS CITY                   ,7 ,4,2,1,N,000000397
MO0830400,WESTON                        ,7 ,4,2,1,N,000001704
MO0830500,KANSAS CITY                   ,6 ,4,2,1,N,000003032
MO0830600,LAKE WAUKOMIS                 ,7 ,4,2,1,N,000000897
MO0830700,KANSAS CITY                   ,7 ,4,2,1,N,000000329
MO0830800,KANSAS CITY                   ,7 ,4,2,0,N,000000243
MO0830900,CAMDEN POINT                  ,7 ,4,2,1,N,000000502
MO0831100,EDGERTON                      ,7 ,4,2,1,N,000000563
MO0831300,KANSAS CITY                   ,7 ,4,2,1,N,000000462
MO0831400,PLATTE CITY                   ,7 ,4,2,1,N,000000214
MO0831500,WEATHERBY LAKE                ,7 ,4,2,1,N,000001790
MO0832000,PLATTE CITY                   ,9D,4,2,5,N,000000000
MO0832100,PLATTE CITY                   ,7 ,4,2,5,N,000000000
MO0840000,BOLIVAR                       ,9C,4,2,2,N,000018520
MO0840100,BOLIVAR                       ,5 ,4,2,1,N,000010408
MO0840200,HUMANSVILLE                   ,7 ,4,2,1,N,000001039
MO0840900,FAIR PLAY                     ,7 ,4,2,1,N,000000467
MO0841400,PLEASANT HOPE                 ,7 ,4,2,1,N,000000611
MO0850000,WAYNESVILLE                   ,8B,4,2,2,N,000039367
MO0850100,CROCKER                       ,7 ,4,2,1,N,000001120
MO0850200,DIXON                         ,7 ,4,2,1,N,000001573
MO0850300,RICHLAND                      ,7 ,4,2,1,N,000001640
MO0850400,SAINT ROBERT                  ,6 ,4,2,1,N,000004615
MO0850500,WAYNESVILLE                   ,6 ,4,2,1,N,000005207
MO0860000,UNIONVILLE                    ,8D,4,2,2,N,000003094
MO0860100,UNIONVILLE                    ,7 ,4,2,1,N,000001835
MO0870000,NEW LONDON                    ,8D,4,2,2,N,000007784
MO0870100,CENTER                        ,7 ,4,2,1,N,000000513
MO0870200,NEW LONDON                    ,7 ,4,2,1,N,000000983
MO0870300,PERRY                         ,7 ,4,2,1,N,000000705
MO0880000,HUNTSVILLE                    ,8D,4,2,2,N,000009831
MO0880100,HIGBEE                        ,7 ,4,2,0,N,000000561
MO0880200,HUNTSVILLE                    ,7 ,4,2,1,N,000001543
MO0880300,MOBERLY                       ,5 ,4,2,1,N,000013979
MO0890000,HENRIETTA                     ,9C,4,2,2,N,000012351
MO0890100,HARDIN                        ,7 ,4,2,1,N,000000551
MO0890200,RICHMOND                      ,6 ,4,2,1,N,000005648
MO0890300,LAWSON                        ,7 ,4,2,1,N,000002271
MO0890700,RICHMOND                      ,7 ,4,2,1,N,000000125
MO0890800,HENRIETTA                     ,7 ,4,2,1,N,000000363
MO0890900,ORRICK                        ,7 ,4,2,1,N,000000816
MO0891100,EXCELSIOR SPRINGS             ,7 ,4,2,1,N,000000706
MO0900000,CENTERVILLE                   ,8D,4,2,2,N,000005679
MO0900100,ELLINGTON                     ,7 ,4,2,1,N,000000995
MO0900200,BUNKER                        ,7 ,4,2,0,N,000000236
MO0910000,DONIPHAN                      ,8C,4,2,2,N,000012050
MO0910100,DONIPHAN                      ,7 ,4,2,1,N,000001992
MO0910200,NAYLOR                        ,7 ,4,2,0,N,000000626
MO0920000,OFALLON                       ,9A,4,2,2,N,000117062
MO0920100,O FALLON                      ,3 ,4,2,1,N,000082672
MO0920300,SAINT CHARLES                 ,3 ,4,2,1,Y,000066628
MO0920400,ST PETERS                     ,3 ,4,2,1,N,000054503
MO0920500,WENTZVILLE                    ,4 ,4,2,1,N,000031820
MO0920600,SAINT CHARLES                 ,7 ,4,2,0,N,000000254
MO0920700,COTTLEVILLE                   ,6 ,4,2,1,N,000003682
MO0920900,LAKE ST LOUIS                 ,5 ,4,2,1,N,000014733
MO0921200,FORISTELL                     ,7 ,4,2,1,N,000000246
MO0921300,SAINT CHARLES                 ,7 ,4,2,0,N,000000000
MO0921400,COTTLEVILLE                   ,7 ,4,2,3,N,000000000
MO0921500,ST PETERS                     ,7 ,4,2,5,N,000000000
MO0921600,NEW MELLE                     ,7 ,4,2,1,N,000000477
MO0922000,SAINT CHARLES                 ,9D,4,2,5,N,000000000
MO0930000,OSCEOLA                       ,8D,4,2,2,N,000006777
MO0930100,APPLETON CITY                 ,7 ,4,2,1,N,000001081
MO0930200,OSCEOLA                       ,7 ,4,2,1,N,000000905
MO0930500,LOWRY CITY                    ,7 ,4,2,1,N,000000617
MO0940000,FARMINGTON                    ,8C,4,2,2,N,000021674
MO0940100,BISMARCK                      ,7 ,4,2,1,N,000001506
MO0940200,BONNE TERRE                   ,6 ,4,2,1,N,000007088
MO0940300,DESLOGE                       ,6 ,4,2,1,N,000004960
MO0940600,FARMINGTON                    ,5 ,4,2,1,N,000017506
MO0940700,FLAT RIVER                    ,7 ,4,2,0,N,000000000
MO0940800,LEADWOOD                      ,7 ,4,2,1,N,000001246
MO0941000,BONNE TERRE                   ,7 ,4,2,1,N,000002340
