agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
MO0270300,OTTERVILLE                    ,7 ,4,2,0,N,000000492
MO0270500,PILOT GROVE                   ,7 ,4,2,1,N,000000748
MO0280000,STEELVILLE                    ,8C,4,2,2,N,000016297
MO0280100,BOURBON                       ,7 ,4,2,1,N,000001415
MO0280200,CUBA                          ,6 ,4,2,1,N,000003529
MO0280300,STEELVILLE                    ,7 ,4,2,1,N,000001454
MO0281000,SULLIVAN                      ,6 ,4,2,1,N,000005218
MO0290000,GREENFIELD                    ,8D,4,2,2,N,000005228
MO0290100,GREENFIELD                    ,7 ,4,2,1,N,000001286
MO0290200,LOCKWOOD                      ,7 ,4,2,1,N,000000953
MO0290600,GREENFIELD                    ,7 ,4,2,1,N,000000321
MO0300000,BUFFALO                       ,9C,4,2,2,N,000013244
MO0300100,BUFFALO                       ,6 ,4,2,1,N,000003143
MO0300200,URBANA                        ,7 ,4,2,1,N,000000435
MO0310000,GALLATIN                      ,8D,4,2,2,N,000006322
MO0310100,GALLATIN                      ,7 ,4,2,1,N,000001761
MO0320000,MAYSVILLE                     ,9D,4,2,2,N,000005838
MO0320100,MAYSVILLE                     ,7 ,4,2,1,N,000001137
MO0320300,STEWARTSVILLE                 ,7 ,4,2,1,N,000000741
MO0330000,SALEM                         ,8C,4,2,2,N,000010259
MO0330100,SALEM                         ,6 ,4,2,1,N,000004860
MO0340000,AVA                           ,8C,4,2,2,N,000010617
MO0340100,AVA                           ,6 ,4,2,1,N,000003124
MO0350000,KENNETT                       ,8D,4,2,2,N,000009354
MO0350100,CAMPBELL                      ,7 ,4,2,1,N,000001853
MO0350200,CARDWELL                      ,7 ,4,2,1,N,000000739
MO0350300,CLARKTON                      ,7 ,4,2,1,N,000001262
MO0350400,HORNERSVILLE                  ,7 ,4,2,1,N,000000674
MO0350500,KENNETT                       ,5 ,4,2,1,N,000010909
MO0350600,MALDEN                        ,6 ,4,2,1,N,000004569
MO0350700,SENATH                        ,7 ,4,2,1,N,000001626
MO0350800,HOLCOMB                       ,7 ,4,2,1,N,000000691
MO0350900,ARBYRD                        ,7 ,4,2,1,N,000000496
MO0360000,UNION                         ,9B,4,2,2,N,000057911
MO0360200,GERALD                        ,7 ,4,2,1,N,000001242
MO0360300,NEW HAVEN                     ,7 ,4,2,1,N,000002014
MO0360400,PACIFIC                       ,6 ,4,2,1,N,000006133
MO0360500,SAINT CLAIR                   ,6 ,4,2,1,N,000004400
MO0360600,SULLIVAN                      ,7 ,4,2,0,N,000000000
MO0360700,UNION                         ,6 ,4,2,1,N,000009648
MO0360800,WASHINGTON                    ,5 ,4,2,1,N,000014367
MO0370000,HERMANN                       ,8D,4,2,2,N,000009462
MO0370100,BLAND                         ,7 ,4,2,1,N,000000566
MO0370200,HERMANN                       ,6 ,4,2,1,N,000002759
MO0370300,OWENSVILLE                    ,6 ,4,2,1,N,000002523
MO0370400,ROSEBUD                       ,7 ,4,2,1,N,000000378
MO0380000,ALBANY                        ,8D,4,2,2,N,000005425
MO0380200,KING CITY                     ,7 ,4,2,1,N,000000910
MO0380300,STANBERRY                     ,7 ,4,2,0,N,000001153
MO0390000,SPRINGFIELD                   ,9B,4,2,2,N,000081239
MO0390100,ASH GROVE                     ,7 ,4,2,1,N,000001502
MO0390200,REPUBLIC                      ,5 ,4,2,1,N,000011777
MO0390300,SPRINGFIELD                   ,2 ,4,2,1,Y,000150480
MO0390400,WALNUT GROVE                  ,7 ,4,2,1,N,000000641
MO0390500,BATTLEFIELD                   ,6 ,4,2,1,N,000004148
MO0390700,FAIR GROVE                    ,7 ,4,2,1,N,000001331
MO0390800,STRAFFORD                     ,7 ,4,2,1,N,000002025
MO0390900,WILLARD                       ,6 ,4,2,1,N,000003320
MO0400000,TRENTON                       ,8D,4,2,2,N,000004152
MO0400100,TRENTON                       ,6 ,4,2,1,N,000006070
MO0410000,BETHANY                       ,8D,4,2,2,N,000005827
MO0410100,BETHANY                       ,6 ,4,2,1,N,000003078
MO0410500,BETHANY                       ,7 ,4,2,0,N,000000385
MO0420000,CLINTON                       ,8C,4,2,2,N,000012339
MO0420100,CLINTON                       ,6 ,4,2,1,N,000009523
MO0420200,DEEPWATER                     ,7 ,4,2,1,N,000000505
MO0420300,WINDSOR                       ,6 ,4,2,0,N,000003181
MO0420400,MONTROSE                      ,7 ,4,2,1,N,000000434
MO0420800,URICH                         ,7 ,4,2,0,N,000000520
MO0430000,HERMITAGE                     ,8D,4,2,2,N,000009291
MO0440000,OREGON                        ,8D,4,2,2,N,000003878
MO0440400,MOUND CITY                    ,7 ,4,2,1,N,000001078
MO0450000,FAYETTE                       ,9D,4,2,2,N,000004948
MO0450100,FAYETTE                       ,6 ,4,2,1,N,000002686
MO0450200,GLASGOW                       ,7 ,4,2,1,N,000001167
MO0450300,NEW FRANKLIN                  ,7 ,4,2,1,N,000001107
MO0460000,WEST PLAINS                   ,8C,4,2,2,N,000022519
MO0460100,MOUNTAIN VIEW                 ,6 ,4,2,1,N,000002605
MO0460200,WEST PLAINS                   ,5 ,4,2,1,N,000011673
MO0460300,WILLOW SPRINGS                ,7 ,4,2,1,N,000002145
MO0470000,IRONTON                       ,8D,4,2,2,N,000007371
MO0470100,IRONTON                       ,7 ,4,2,1,N,000001353
MO0470200,PILOT KNOB                    ,7 ,4,2,1,N,000000688
MO0470300,IRONTON                       ,7 ,4,2,0,N,000000297
MO0470500,VIBURNUM                      ,7 ,4,2,1,N,000000808
MO0480000,LEES SUMMIT                   ,9C,4,2,2,N,000021958
MO0480100,BLUE SPRINGS                  ,3 ,4,2,1,N,000054718
MO0480200,BUCKNER                       ,6 ,4,2,1,N,000002738
MO0480300,GRAIN VALLEY                  ,5 ,4,2,1,N,000010225
MO0480400,GRANDVIEW                     ,5 ,4,2,1,N,000024322
MO0480500,GREENWOOD                     ,6 ,4,2,1,N,000004650
MO0480600,INDEPENDENCE                  ,2 ,4,2,1,N,000108879
MO0480700,LEES SUMMIT                   ,7 ,4,2,1,N,000001945
MO0480800,LEES SUMMIT                   ,3 ,4,2,1,N,000082075
MO0480900,OAK GROVE                     ,6 ,4,2,1,N,000006972
MO0481000,RAYTOWN                       ,4 ,4,2,1,N,000028344
MO0481100,INDEPENDENCE                  ,6 ,4,2,1,N,000003506
MO0481200,LONE JACK                     ,7 ,4,2,1,N,000000887
MO0481300,BLUE SPRINGS                  ,7 ,4,2,1,N,000000795
MO0482000,KANSAS CITY                   ,7 ,4,2,3,N,000000000
MO0482300,BLUE SPRINGS                  ,9D,4,2,5,N,000000000
MO0482700,BLUE SPRINGS                  ,9D,4,2,5,N,000000000
MO0490000,CARTHAGE                      ,9B,4,2,2,N,000029202
MO0490100,CARL JUNCTION                 ,6 ,4,2,1,N,000007071
MO0490200,CARTERVILLE                   ,7 ,4,2,1,N,000001937
MO0490300,CARTHAGE                      ,5 ,4,2,1,N,000013407
MO0490400,JASPER                        ,7 ,4,2,1,N,000001046
MO0490500,SARCOXIE                      ,7 ,4,2,1,N,000001341
MO0490600,WEBB CITY                     ,5 ,4,2,1,N,000011142
MO0490700,JOPLIN                        ,4 ,4,2,1,Y,000042621
MO0491400,DUENWEG                       ,7 ,4,2,1,N,000001213
MO0491500,JOPLIN                        ,7 ,4,2,1,N,000001708
MO0492600,ORONOGO                       ,6 ,4,2,1,N,000002802
MO0500000,HILLSBORO                     ,9A,4,2,2,N,000162239
MO0500100,CRYSTAL CITY                  ,6 ,4,2,1,N,000004599
MO0500200,DE SOTO                       ,6 ,4,2,1,N,000006579
MO0500300,FESTUS                        ,5 ,4,2,1,N,000011390
MO0500400,HILLSBORO                     ,7 ,4,2,1,N,000001938
MO0500500,KIMMSWICK                     ,7 ,4,2,1,N,000000092
MO0500600,PEVELY                        ,6 ,4,2,1,N,000004442
MO0500700,ARNOLD                        ,5 ,4,2,1,N,000020831
MO0500800,HERCULANEUM                   ,6 ,4,2,1,N,000003306
MO0500900,DE SOTO                       ,7 ,4,2,1,N,000000675
MO0501500,HOUSE SPRINGS                 ,6 ,4,2,1,N,000002912
MO0510000,WARRENSBURG                   ,8B,4,2,2,N,000026531
MO0510100,HOLDEN                        ,6 ,4,2,1,N,000002525
MO0510200,KNOB NOSTER                   ,6 ,4,2,1,N,000003072
MO0510300,WARRENSBURG                   ,5 ,4,2,1,N,000018206
MO0510400,WARRENSBURG                   ,7 ,4,2,3,N,000000000
MO0510500,CNETERVIEW                    ,7 ,4,2,0,N,000000256
MO0510700,KINGSVILLE                    ,7 ,4,2,0,N,000000257
MO0510800,LA TOUR                       ,7 ,4,2,1,N,000000066
MO0510900,LEETON                        ,7 ,4,2,1,N,000000625
MO0520000,EDINA                         ,8D,4,2,2,N,000002931
MO0520200,EDINA                         ,7 ,4,2,1,N,000001131
MO0530000,LEBANON                       ,8C,4,2,2,N,000020576
MO0530100,CONWAY                        ,7 ,4,2,1,N,000000786
MO0530200,LEBANON                       ,5 ,4,2,1,N,000013964
MO0540000,LEXINGTON                     ,9C,4,2,2,N,000013014
MO0540100,ALMA                          ,7 ,4,2,1,N,000000373
MO0540200,CONCORDIA                     ,7 ,4,2,1,N,000002409
MO0540300,CORDER                        ,7 ,4,2,1,N,000000423
MO0540400,HIGGINSVILLE                  ,6 ,4,2,1,N,000004662
MO0540500,LEXINGTON                     ,6 ,4,2,1,N,000004590
MO0540600,ODESSA                        ,6 ,4,2,1,N,000004828
MO0540700,WAVERLY                       ,7 ,4,2,1,N,000000802
MO0540800,WELLINGTON                    ,7 ,4,2,1,N,000000777
MO0540900,NAPOLEON                      ,7 ,4,2,1,N,000000200
MO0541100,BATES CITY                    ,7 ,4,2,1,N,000000237
MO0541300,MAYVIEW                       ,7 ,4,2,1,N,000000292
MO0541600,ODESSA                        ,7 ,4,2,1,N,000000378
MO0550000,MOUNT VERNON                  ,8C,4,2,2,N,000017860
MO0550100,AURORA                        ,6 ,4,2,1,N,000007421
MO0550200,MARIONVILLE                   ,7 ,4,2,1,N,000002177
MO0550300,MILLER                        ,7 ,4,2,1,N,000000801
MO0550400,MOUNT VERNON                  ,6 ,4,2,1,N,000004511
MO0550500,PIERCE CITY                   ,7 ,4,2,1,N,000001456
MO0551000,VERONA                        ,7 ,4,2,1,N,000000726
MO0560000,MONTICELLO                    ,8D,4,2,2,N,000006668
MO0560100,CANTON                        ,7 ,4,2,1,N,000002489
MO0560200,LA BELLE                      ,7 ,4,2,0,N,000000659
MO0560300,LA GRANGE                     ,7 ,4,2,1,N,000000934
MO0570000,TROY                          ,9B,4,2,2,N,000032829
MO0570100,ELSBERRY                      ,6 ,4,2,1,N,000002601
MO0570200,OLD MONROE                    ,7 ,4,2,1,N,000000300
MO0570300,SILEX                         ,7 ,4,2,1,N,000000288
MO0570400,TROY                          ,5 ,4,2,1,N,000011674
MO0570500,WINFIELD                      ,7 ,4,2,1,N,000000900
MO0570600,FOLEY                         ,7 ,4,2,1,N,000000209
MO0570700,HAWK POINT                    ,7 ,4,2,1,N,000000552
MO0570800,MOSCOW MILLS                  ,7 ,4,2,1,N,000002460
MO0580000,LINNEUS                       ,8D,4,2,2,N,000005579
MO0580100,BROOKFIELD                    ,6 ,4,2,1,N,000004371
MO0580200,BUCKLIN                       ,7 ,4,2,1,N,000000482
MO0580300,MARCELINE                     ,7 ,4,2,1,N,000002331
MO0590000,CHILLICOTHE                   ,8D,4,2,2,N,000005554
MO0590100,CHILLICOTHE                   ,6 ,4,2,1,N,000008700
MO0600000,PINEVILLE                     ,9C,4,2,2,N,000016142
MO0600100,ANDERSON                      ,7 ,4,2,1,N,000001927
MO0600200,NOEL                          ,7 ,4,2,1,N,000001562
MO0600300,PINEVILLE                     ,7 ,4,2,1,N,000000878
MO0600400,SOUTH WEST CITY               ,7 ,4,2,1,N,000000931
MO0600500,GOODMAN                       ,7 ,4,2,1,N,000001265
MO0600600,LANAGAN                       ,7 ,4,2,1,N,000000440
MO0610000,MACON                         ,8D,4,2,2,N,000008744
MO0610200,LA PLATA                      ,7 ,4,2,1,N,000001438
MO0610300,MACON                         ,6 ,4,2,1,N,000005446
MO0620000,FREDERICKTOWN                 ,8D,4,2,2,N,000007835
MO0620100,FREDERICKTOWN                 ,6 ,4,2,1,N,000004057
MO0620300,MARQUAND                      ,7 ,4,2,1,N,000000265
MO0630000,VIENNA                        ,8D,4,2,2,N,000007262
MO0630100,BELLE                         ,7 ,4,2,1,N,000001208
MO0630400,VIENNA                        ,7 ,4,2,1,N,000000643
MO0640000,PALMYRA                       ,8D,4,2,2,N,000007132
MO0640100,HANNIBAL                      ,5 ,4,2,1,N,000017341
MO0640200,PALMYRA                       ,6 ,4,2,1,N,000003443
MO0650000,PRINCETON                     ,8D,4,2,2,N,000003555
MO0660000,TUSCUMBIA                     ,8C,4,2,2,N,000017248
MO0660100,ELDON                         ,6 ,4,2,1,N,000004991
MO0660200,IBERIA                        ,7 ,4,2,1,N,000000684
MO0660300,LAKE OZARK                    ,7 ,4,2,1,N,000001890
MO0670000,CHARLESTON                    ,8D,4,2,2,N,000005409
MO0670100,CHARLESTON                    ,6 ,4,2,1,N,000005268
MO0670200,EAST PRAIRIE                  ,6 ,4,2,1,N,000003145
MO0680000,CALIFORNIA                    ,9D,4,2,2,N,000007807
MO0680100,CALIFORNIA                    ,6 ,4,2,1,N,000004209
MO0680200,TIPTON                        ,6 ,4,2,1,N,000003125
MO0690000,PARIS                         ,8D,4,2,2,N,000007372
MO0690200,MONROE CITY                   ,6 ,4,2,1,N,000002028
MO0700000,MONTGOMERY CITY               ,8D,4,2,2,N,000006122
MO0700100,JONESBURG                     ,7 ,4,2,1,N,000000724
MO0700200,MONTGOMERY CITY               ,6 ,4,2,1,N,000002538
MO0700300,WELLSVILLE                    ,7 ,4,2,1,N,000001383
MO0700400,BELLFLOWER                    ,7 ,4,2,1,N,000000408
MO0700600,HIGH HILL                     ,7 ,4,2,1,N,000000222
MO0700800,NEW FLORENCE                  ,7 ,4,2,1,N,000000776
MO0710000,VERSAILLES                    ,8C,4,2,2,N,000016429
MO0710100,STOVER                        ,7 ,4,2,1,N,000001045
MO0710200,VERSAILLES                    ,6 ,4,2,1,N,000002709
MO0710600,GRAVOIS MILLS                 ,7 ,4,2,0,N,000000230
MO0710700,LAURIE                        ,7 ,4,2,1,N,000000719
MO0720000,NEW MADRID                    ,8D,4,2,2,N,000006067
MO0720100,GIDEON                        ,7 ,4,2,1,N,000000988
MO0720200,LILBOURN                      ,7 ,4,2,1,N,000001205
MO0720300,MOREHOUSE                     ,7 ,4,2,1,N,000000935
MO0720400,NEW MADRID                    ,6 ,4,2,1,N,000003073
MO0720500,PARMA                         ,7 ,4,2,1,N,000000785
MO0720600,PORTAGEVILLE                  ,6 ,4,2,1,N,000002990
MO0720700,CANALOU                       ,7 ,4,2,0,N,000000311
MO0720900,HOWARDVILLE                   ,7 ,4,2,0,N,000000328
MO0721000,MARSTON                       ,7 ,4,2,1,N,000000549
MO0721100,MATTHEWS                      ,7 ,4,2,1,N,000000545
MO0721400,RISCO                         ,7 ,4,2,0,N,000000353
MO0730000,NEOSHO                        ,9B,4,2,2,N,000034137
MO0730100,DIAMOND                       ,7 ,4,2,1,N,000000881
MO0730200,GRANBY                        ,7 ,4,2,1,N,000002259
MO0730300,NEOSHO                        ,5 ,4,2,1,N,000011328
MO0730400,SENECA                        ,7 ,4,2,1,N,000002277
MO0740000,MARYVILLE                     ,8C,4,2,2,N,000011097
MO0740100,MARYVILLE                     ,7 ,4,2,3,N,000000000
MO0740200,MARYVILLE                     ,5 ,4,2,1,N,000010540
MO0750000,ALTON                         ,8D,4,2,2,N,000007603
MO0750100,ALTON                         ,7 ,4,2,1,N,000000645
MO0750200,THAYER                        ,7 ,4,2,1,N,000002166
MO0760000,LINN                          ,9C,4,2,2,N,000011968
MO0760300,LINN                          ,7 ,4,2,1,N,000001432
MO0770000,GAINESVILLE                   ,8D,4,2,2,N,000009375
MO0770100,GAINESVILLE                   ,7 ,4,2,0,N,000000600
MO0770200,THEODOSIA                     ,7 ,4,2,0,N,000000256
MO0780000,CARUTHERSVILLE                ,8D,4,2,2,N,000006141
MO0780100,CARUTHERSVILLE                ,6 ,4,2,1,N,000006310
MO0780200,COOTER                        ,7 ,4,2,1,N,000000430
MO0780300,HAYTI                         ,6 ,4,2,1,N,000003007
MO0780500,STEELE                        ,7 ,4,2,1,N,000002136
MO0780600,WARDELL                       ,7 ,4,2,1,N,000000255
MO0781200,HAYTI                         ,7 ,4,2,1,N,000000772
MO0781300,WARDELL                       ,7 ,4,2,0,N,000000176
MO0782500,CARUTHERSVILLE                ,7 ,4,2,5,N,000000000
MO0790000,PERRYVILLE                    ,8C,4,2,2,N,000010640
MO0790100,PERRYVILLE                    ,6 ,4,2,1,N,000008062
MO0800000,SEDALIA                       ,8C,4,2,2,N,000018877
MO0800200,LA MONTE                      ,7 ,4,2,1,N,000001076
MO0800300,SEDALIA                       ,5 ,4,2,1,N,000020682
MO0800600,SMITHTON                      ,7 ,4,2,0,N,000000509
MO0810000,ROLLA                         ,8C,4,2,2,N,000019192
MO0810100,ROLLA                         ,5 ,4,2,1,N,000018208
MO0810200,SAINT JAMES                   ,6 ,4,2,1,N,000004110
MO0810300,DOOLITTLE                     ,7 ,4,2,1,N,000000672
MO0810400,NEWBURG                       ,7 ,4,2,1,N,000000476
MO0810700,ROLLA                         ,7 ,4,2,3,N,000000000
MO0820000,BOWLING GREEN                 ,8D,4,2,2,N,000009627
MO0820100,BOWLING GREEN                 ,6 ,4,2,1,N,000005166
MO0820300,LOUISIANA                     ,6 ,4,2,1,N,000003832
MO0830000,PLATTE CITY                   ,9C,4,2,2,N,000024986
MO0830100,PARKVILLE                     ,6 ,4,2,1,N,000005276
MO0830200,PLATTE CITY                   ,6 ,4,2,1,N,000004971
MO0830300,KANSAS CITY                   ,7 ,4,2,1,N,000000458
MO0830400,WESTON                        ,7 ,4,2,1,N,000001594
MO0830500,KANSAS CITY                   ,6 ,4,2,1,N,000002961
MO0830600,LAKE WAUKOMIS                 ,7 ,4,2,1,N,000000900
MO0830700,KANSAS CITY                   ,7 ,4,2,1,N,000000403
MO0830800,KANSAS CITY                   ,7 ,4,2,0,N,000000262
MO0830900,CAMDEN POINT                  ,7 ,4,2,1,N,000000558
MO0831100,EDGERTON                      ,7 ,4,2,1,N,000000550
MO0831300,KANSAS CITY                   ,7 ,4,2,1,N,000000584
MO0831400,PLATTE CITY                   ,7 ,4,2,1,N,000000210
MO0831500,WEATHERBY LAKE                ,7 ,4,2,1,N,000001856
MO0832000,PLATTE CITY                   ,9D,4,2,5,N,000000000
MO0840000,BOLIVAR                       ,9C,4,2,2,N,000017136
MO0840100,BOLIVAR                       ,5 ,4,2,1,N,000010748
MO0840200,HUMANSVILLE                   ,7 ,4,2,1,N,000001008
MO0840900,FAIR PLAY                     ,7 ,4,2,1,N,000000451
MO0841400,PLEASANT HOPE                 ,7 ,4,2,1,N,000000590
MO0850000,WAYNESVILLE                   ,8B,4,2,2,N,000033425
MO0850100,CROCKER                       ,7 ,4,2,1,N,000000989
MO0850200,DIXON                         ,7 ,4,2,1,N,000001519
MO0850300,RICHLAND                      ,7 ,4,2,1,N,000001558
MO0850400,SAINT ROBERT                  ,6 ,4,2,1,N,000003319
MO0850500,WAYNESVILLE                   ,6 ,4,2,1,N,000003616
MO0860000,UNIONVILLE                    ,8D,4,2,2,N,000003176
MO0860100,UNIONVILLE                    ,7 ,4,2,1,N,000001959
MO0870000,NEW LONDON                    ,8D,4,2,2,N,000007363
MO0870100,CENTER                        ,7 ,4,2,1,N,000000646
MO0870200,NEW LONDON                    ,7 ,4,2,1,N,000001011
MO0870300,PERRY                         ,7 ,4,2,1,N,000000668
MO0880000,HUNTSVILLE                    ,8D,4,2,2,N,000009238
MO0880100,HIGBEE                        ,7 ,4,2,1,N,000000658
MO0880200,HUNTSVILLE                    ,7 ,4,2,1,N,000001641
MO0880300,MOBERLY                       ,5 ,4,2,1,N,000014023
MO0890000,RICHMOND                      ,9C,4,2,2,N,000013805
MO0890100,HARDIN                        ,7 ,4,2,1,N,000000574
MO0890200,RICHMOND                      ,6 ,4,2,1,N,000006029
MO0890300,LAWSON                        ,7 ,4,2,1,N,000002179
MO0890800,HENRIETTA                     ,7 ,4,2,1,N,000000442
MO0890900,ORRICK                        ,7 ,4,2,1,N,000000848
MO0891100,EXCELSIOR SPRINGS             ,7 ,4,2,0,N,000000772
MO0900000,CENTERVILLE                   ,8D,4,2,2,N,000005267
MO0900100,ELLINGTON                     ,7 ,4,2,1,N,000000999
MO0900200,BUNKER                        ,7 ,4,2,1,N,000000251
MO0910000,DONIPHAN                      ,8C,4,2,2,N,000012069
MO0910100,DONIPHAN                      ,7 ,4,2,1,N,000001935
MO0910200,NAYLOR                        ,7 ,4,2,0,N,000000618
MO0920000,OFALLON                       ,9A,4,2,2,N,000110010
MO0920100,O FALLON                      ,3 ,4,2,1,N,000076542
MO0920300,SAINT CHARLES                 ,3 ,4,2,1,Y,000063277
MO0920400,ST PETERS                     ,3 ,4,2,1,N,000055291
MO0920500,WENTZVILLE                    ,5 ,4,2,1,N,000024137
MO0920600,SAINT CHARLES                 ,7 ,4,2,0,N,000000221
MO0920700,COTTLEVILLE                   ,6 ,4,2,1,N,000002685
MO0920900,LAKE ST LOUIS                 ,5 ,4,2,1,N,000014325
MO0921200,FORISTELL                     ,7 ,4,2,1,N,000000293
MO0921300,SAINT CHARLES                 ,7 ,4,2,0,N,000000000
MO0921500,ST PETERS                     ,7 ,4,2,5,N,000000000
MO0921600,NEW MELLE                     ,7 ,4,2,1,N,000000286
MO0922000,SAINT CHARLES                 ,9D,4,2,5,N,000000000
MO0930000,OSCEOLA                       ,8D,4,2,2,N,000006725
MO0930100,APPLETON CITY                 ,7 ,4,2,1,N,000001302
MO0930200,OSCEOLA                       ,7 ,4,2,1,N,000000804
MO0930500,LOWRY CITY                    ,7 ,4,2,1,N,000000749
MO0940000,FARMINGTON                    ,8C,4,2,2,N,000022726
MO0940100,BISMARCK                      ,7 ,4,2,1,N,000001569
MO0940200,BONNE TERRE                   ,6 ,4,2,1,N,000007153
MO0940300,DESLOGE                       ,6 ,4,2,1,N,000005218
MO0940600,FARMINGTON                    ,5 ,4,2,1,N,000015711
MO0940700,FLAT RIVER                    ,7 ,4,2,0,N,000000000
MO0940800,LEADWOOD                      ,7 ,4,2,1,N,000001173
MO0941600,FLAT RIVER                    ,7 ,4,2,1,N,000000220
MO0942100,BISMARCK                      ,7 ,4,2,1,N,000000707
MO0942200,PARK HILLS                    ,6 ,4,2,1,N,000008744
MO0942400,PARK HILLS                    ,7 ,4,2,3,N,000000000
MO0950B00,SAINT LOUIS                   ,7 ,4,2,3,N,000000000
MO0950C00,SAINT LOUIS                   ,7 ,4,2,3,N,000000000
MO0950D00,SAINT LOUIS                   ,7 ,4,2,5,N,000000000
MO0950E00,SAINT LOUIS                   ,7 ,4,2,0,N,000000000
MO0950H00,MARYLAND HEIGHTS              ,4 ,4,2,1,N,000026221
MO0950000,CLAYTON                       ,9A,4,2,2,N,000390719
MO0950100,SAINT LOUIS                   ,7 ,4,2,3,N,000000000
MO0950200,BALLWIN                       ,4 ,4,2,1,N,000030120
MO0950300,SAINT LOUIS                   ,7 ,4,2,1,N,000000642
MO0950400,SAINT LOUIS                   ,5 ,4,2,1,N,000010430
MO0950500,SAINT LOUIS                   ,7 ,4,2,1,N,000001496
MO0950600,SAINT LOUIS                   ,6 ,4,2,1,N,000002924
MO0950700,SAINT LOUIS                   ,6 ,4,2,1,N,000009460
MO0950800,SAINT LOUIS                   ,6 ,4,2,1,N,000004525
MO0950900,SAINT LOUIS                   ,6 ,4,2,1,N,000007238
MO0951000,BRIDGETON                     ,5 ,4,2,1,N,000015120
MO0951100,SAINT LOUIS                   ,7 ,4,2,1,N,000001286
MO0951200,SAINT LOUIS                   ,7 ,4,2,1,N,000001357
MO0951300,BALLWIN                       ,6 ,4,2,0,N,000002568
MO0951400,SAINT LOUIS                   ,5 ,4,2,1,N,000016036
MO0951500,SAINT LOUIS                   ,7 ,4,2,1,N,000001014
MO0951600,SAINT LOUIS                   ,7 ,4,2,1,N,000001293
MO0951800,SAINT LOUIS                   ,5 ,4,2,1,N,000011545
MO0951900,SAINT LOUIS                   ,5 ,4,2,1,N,000017028
MO0952100,SAINT LOUIS                   ,6 ,4,2,1,N,000004937
MO0952200,SAINT LOUIS                   ,6 ,4,2,1,N,000008626
MO0952300,SAINT LOUIS                   ,7 ,4,2,1,N,000000789
MO0952500,ELLISVILLE                    ,6 ,4,2,1,N,000009323
MO0952600,EUREKA                        ,6 ,4,2,1,N,000009287
MO0952700,FENTON                        ,6 ,4,2,0,N,000004340
MO0952800,SAINT LOUIS                   ,5 ,4,2,1,N,000021142
MO0952900,SAINT LOUIS                   ,7 ,4,2,1,N,000000870
MO0953000,FLORISSANT                    ,3 ,4,2,1,N,000051025
MO0953100,SAINT LOUIS                   ,6 ,4,2,1,N,000003531
MO0953200,SAINT LOUIS                   ,6 ,4,2,1,N,000005526
MO0953300,NORMANDY                      ,7 ,4,2,1,N,000000159
MO0953600,SAINT LOUIS                   ,7 ,4,2,1,N,000000698
MO0953700,SAINT LOUIS                   ,7 ,4,2,0,N,000002050
MO0953800,HAZELWOOD                     ,4 ,4,2,1,N,000025407
MO0953900,SAINT LOUIS                   ,7 ,4,2,1,N,000001398
MO0954100,SAINT LOUIS                   ,5 ,4,2,1,N,000014738
MO0954200,KINLOCH                       ,7 ,4,2,0,N,000000429
MO0954300,SAINT LOUIS                   ,4 ,4,2,1,N,000026875
MO0954400,SAINT LOUIS                   ,6 ,4,2,1,N,000008199
MO0954500,ST LOUIS                      ,7 ,4,2,1,N,000001297
MO0954700,MANCHESTER                    ,5 ,4,2,1,N,000018769
MO0954800,SAINT LOUIS                   ,6 ,4,2,1,N,000008701
MO0955000,MARLBOROUGH                   ,7 ,4,2,0,N,000002163
MO0955100,SAINT LOUIS                   ,6 ,4,2,1,N,000002540
MO0955200,SAINT LOUIS                   ,6 ,4,2,1,N,000004946
MO0955300,SAINT LOUIS                   ,6 ,4,2,1,N,000004353
MO0955500,SAINT LOUIS                   ,6 ,4,2,1,N,000007439
MO0955600,SAINT LOUIS                   ,5 ,4,2,1,N,000015783
MO0955700,SAINT LOUIS                   ,6 ,4,2,1,N,000003440
MO0955800,NORTHWOODS                    ,7 ,4,2,0,N,000001105
MO0955900,SAINT LOUIS                   ,7 ,4,2,1,N,000000463
MO0956000,CLAYTON                       ,7 ,4,2,0,N,000000000
MO0956100,SAINT LOUIS                   ,6 ,4,2,1,N,000004038
MO0956200,ST LOUIS                      ,6 ,4,2,1,N,000009179
MO0956300,SAINT LOUIS                   ,6 ,4,2,1,N,000002948
MO0956400,SAINT LOUIS                   ,6 ,4,2,1,N,000004641
MO0956500,SAINT ANN                     ,5 ,4,2,1,N,000012887
MO0956600,SAINT LOUIS                   ,7 ,4,2,1,N,000001222
MO0956700,SAINT LOUIS                   ,6 ,4,2,1,N,000006444
MO0956800,CLAYTON                       ,9D,4,2,0,N,000000000
MO0956900,SAINT LOUIS                   ,6 ,4,2,1,N,000006290
MO0957000,SAINT LOUIS                   ,6 ,4,2,1,N,000008314
MO0957100,TIMES BEACH                   ,7 ,4,2,0,N,000000000
MO0957200,SAINT LOUIS                   ,5 ,4,2,1,N,000010757
MO0957300,SAINT LOUIS                   ,4 ,4,2,1,N,000036743
MO0957400,VALLEY PARK                   ,6 ,4,2,0,N,000006331
MO0957500,SAINT LOUIS                   ,7 ,4,2,1,N,000001512
MO0957600,VELDA VILLAGE HILLS           ,7 ,4,2,1,N,000001047
MO0957700,SAINT LOUIS                   ,7 ,4,2,1,N,000001803
