agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
NJNYPOA00,JERSEY CITY                   ,7 ,2,1,6,N,000000000
NJ001PT00,ATLANTIC                      ,9D,2,1,0,N,000000000
NJ001SP00,WILLIAMSTOWN                  ,9C,2,1,4,N,000015072
NJ0010000,MAYS LANDING                  ,9D,2,1,2,N,000000000
NJ0010100,ABSECON                       ,6 ,2,1,1,N,000008367
NJ0010200,ATLANTIC CITY                 ,4 ,2,1,1,Y,000039372
NJ0010300,BRIGANTINE                    ,6 ,2,1,1,N,000009308
NJ0010400,MINOTOLA                      ,6 ,2,1,1,N,000004609
NJ0010700,EGG HARBOR CITY               ,6 ,2,1,1,N,000004269
NJ0010800,EGG HARBOR TOWNSHIP           ,4 ,2,1,1,N,000043965
NJ0011100,ABSECON                       ,4 ,2,1,1,N,000037637
NJ0011200,MAYS LANDING                  ,4 ,2,1,1,N,000026671
NJ0011300,HAMMONTON                     ,5 ,2,1,1,Y,000014757
NJ0011400,LINWOOD                       ,6 ,2,1,1,N,000007042
NJ0011500,LONGPORT                      ,7 ,2,1,1,N,000000876
NJ0011600,MARGATE CITY                  ,6 ,2,1,1,N,000006327
NJ0011700,ELWOOD                        ,6 ,2,1,1,N,000006157
NJ0011800,NORTHFIELD                    ,6 ,2,1,1,N,000008600
NJ0011900,PLEASANTVILLE                 ,5 ,2,1,1,N,000020517
NJ0012100,SOMERS POINT                  ,5 ,2,1,1,N,000010746
NJ0012200,VENTNOR CITY                  ,5 ,2,1,1,N,000010584
NJ0012400,POMONA                        ,7 ,2,1,3,N,000000000
NJ0018900,MAYS LANDING                  ,9D,2,1,5,N,000000000
NJ002PT00,BERGEN                        ,9D,2,1,0,N,000000000
NJ002SP00,TOTOWA                        ,9D,2,1,4,N,000000000
NJ0020000,HACKENSACK                    ,9D,2,1,2,N,000000000
NJ0020100,ALLENDALE                     ,6 ,2,1,1,N,000006845
NJ0020200,ALPINE                        ,7 ,2,1,1,N,000001898
NJ0020300,BERGENFIELD                   ,4 ,2,1,1,N,000027493
NJ0020400,BOGOTA                        ,6 ,2,1,1,N,000008352
NJ0020500,CARLSTADT                     ,6 ,2,1,1,N,000006267
NJ0020600,CLIFFSIDE PARK                ,4 ,2,1,1,N,000025953
NJ0020700,CLOSTER                       ,6 ,2,1,1,N,000008629
NJ0020800,CRESSKILL                     ,6 ,2,1,1,N,000008796
NJ0020900,DEMAREST                      ,6 ,2,1,1,N,000004987
NJ0021000,DUMONT                        ,5 ,2,1,1,N,000017922
NJ0021100,ELMWOOD PARK                  ,5 ,2,1,1,N,000020580
NJ0021200,EAST RUTHERFORD               ,5 ,2,1,1,N,000010017
NJ0021300,EDGEWATER                     ,5 ,2,1,1,N,000012535
NJ0021400,EMERSON                       ,6 ,2,1,1,N,000007656
NJ0021500,ENGLEWOOD                     ,4 ,2,1,1,N,000027752
NJ0021600,ENGLEWOOD CLIFFS              ,6 ,2,1,1,N,000005400
NJ0021700,FAIR LAWN                     ,4 ,2,1,1,N,000033759
NJ0021800,FAIRVIEW                      ,5 ,2,1,1,N,000014406
NJ0021900,FORT LEE                      ,4 ,2,1,1,N,000037384
NJ0022000,FRANKLIN LAKES                ,5 ,2,1,1,N,000010878
NJ0022100,GARFIELD                      ,4 ,2,1,1,N,000031674
NJ0022200,GLEN ROCK                     ,5 ,2,1,1,N,000011953
NJ0022300,HACKENSACK                    ,4 ,2,1,1,N,000044781
NJ0022400,HARRINGTON PARK               ,6 ,2,1,1,N,000004801
NJ0022500,HASBROUCK HEIGHTS             ,5 ,2,1,1,N,000012200
NJ0022600,HAWORTH                       ,6 ,2,1,1,N,000003457
NJ0022700,HILLSDALE                     ,5 ,2,1,1,N,000010526
NJ0022800,HO HO KUS                     ,6 ,2,1,1,N,000004188
NJ0022900,LEONIA                        ,6 ,2,1,1,N,000009170
NJ0023000,LITTLE FERRY                  ,5 ,2,1,1,N,000010903
NJ0023100,LODI                          ,5 ,2,1,1,N,000024734
NJ0023200,LYNDHURST                     ,5 ,2,1,1,N,000022434
NJ0023300,MAHWAH                        ,4 ,2,1,1,N,000026601
NJ0023400,MAYWOOD                       ,6 ,2,1,1,N,000009776
NJ0023500,MIDLAND PARK                  ,6 ,2,1,1,N,000007335
NJ0023600,MONTVALE                      ,6 ,2,1,1,N,000008207
NJ0023700,MOONACHIE                     ,6 ,2,1,1,N,000002797
NJ0023800,NEW MILFORD                   ,5 ,2,1,1,N,000016729
NJ0023900,NORTH ARLINGTON               ,5 ,2,1,1,N,000015773
NJ0024000,NORTHVALE                     ,6 ,2,1,1,N,000004795
NJ0024100,NORWOOD                       ,6 ,2,1,1,N,000005843
NJ0024200,OAKLAND                       ,5 ,2,1,1,N,000013093
NJ0024300,WESTWOOD                      ,6 ,2,1,1,N,000005980
NJ0024400,ORADELL                       ,6 ,2,1,1,N,000008190
NJ0024500,PALISADES PARK                ,5 ,2,1,1,N,000020646
NJ0024600,PARAMUS                       ,4 ,2,1,1,N,000026903
NJ0024700,PARK RIDGE                    ,6 ,2,1,1,N,000008872
NJ0024800,RAMSEY                        ,5 ,2,1,1,N,000014853
NJ0024900,RIDGEFIELD                    ,5 ,2,1,1,N,000011330
NJ0025000,RIDGEFIELD PARK               ,5 ,2,1,1,N,000013037
NJ0025100,RIDGEWOOD                     ,4 ,2,1,1,N,000025581
NJ0025200,RIVER EDGE                    ,5 ,2,1,1,N,000011615
NJ0025300,RIVERVALE                     ,5 ,2,1,1,N,000010092
NJ0025400,ROCHELLE PARK                 ,6 ,2,1,1,N,000005834
NJ0025500,NORTHVALE                     ,7 ,2,1,1,N,000000538
NJ0025600,RUTHERFORD                    ,5 ,2,1,1,N,000018523
NJ0025700,SADDLE BROOK                  ,5 ,2,1,1,N,000014037
NJ0025800,SADDLE RIVER                  ,6 ,2,1,1,N,000003220
NJ0025900,SOUTH HACKENSACK              ,7 ,2,1,1,N,000002485
NJ0026000,TEANECK                       ,4 ,2,1,1,N,000040704
NJ0026100,TENAFLY                       ,5 ,2,1,1,N,000014865
NJ0026200,LITTLE FERRY                  ,7 ,2,1,1,N,000000071
NJ0026300,UPPER SADDLE RIVER            ,6 ,2,1,1,N,000008376
NJ0026400,WALDWICK                      ,6 ,2,1,1,N,000009997
NJ0026500,WALLINGTON                    ,5 ,2,1,1,N,000011674
NJ0026600,TOWNSHIP OF WASHINGTON        ,6 ,2,1,1,N,000009341
NJ0026700,WESTWOOD                      ,5 ,2,1,1,N,000011186
NJ0026800,WOODCLIFF LAKE                ,6 ,2,1,1,N,000005895
NJ0026900,WOOD RIDGE                    ,6 ,2,1,1,N,000008657
NJ0027000,WYCKOFF                       ,5 ,2,1,1,N,000017096
NJ0027100,HACKENSACK                    ,9D,2,1,2,N,000000000
NJ0028900,HACKENSACK                    ,9D,2,1,5,N,000000000
NJ003PT00,BURLINGTON                    ,9D,2,1,0,N,000000000
NJ003SP00,HAMILTON                      ,9B,2,1,4,N,000033736
NJ0030000,MOUNT HOLLY                   ,9D,2,1,2,N,000000000
NJ0030100,WEST CREEK                    ,7 ,2,1,0,N,000001442
NJ0030200,BEVERLY                       ,6 ,2,1,1,N,000002549
NJ0030300,BORDENTOWN                    ,6 ,2,1,1,N,000003895
NJ0030400,BORDENTOWN                    ,5 ,2,1,1,N,000011662
NJ0030500,BURLINGTON                    ,6 ,2,1,1,N,000009771
NJ0030600,BURLINGTON                    ,5 ,2,1,1,N,000022692
NJ0030700,TRENTON                       ,6 ,2,1,1,N,000007686
NJ0030800,CINNAMINSON                   ,5 ,2,1,1,N,000017167
NJ0030900,DELANCO                       ,6 ,2,1,1,N,000004554
NJ0031000,DELRAN                        ,5 ,2,1,1,N,000016745
NJ0031100,MOUNT HOLLY                   ,6 ,2,1,1,N,000006053
NJ0031200,BEVERLY                       ,6 ,2,1,1,N,000008789
NJ0031300,MARLTON                       ,4 ,2,1,1,N,000045586
NJ0031400,FIELDSBORO                    ,7 ,2,1,1,N,000000528
NJ0031500,FLORENCE                      ,5 ,2,1,1,N,000012413
NJ0031600,HAINESPORT                    ,6 ,2,1,0,N,000006087
NJ0031700,WILLINGBORO                   ,4 ,2,1,1,N,000031853
NJ0031800,LUMBERTON                     ,5 ,2,1,1,N,000012421
NJ0031900,COLUMBUS                      ,6 ,2,1,1,N,000008567
NJ0032000,MAPLE SHADE                   ,5 ,2,1,1,N,000018944
NJ0032100,MEDFORD                       ,5 ,2,1,1,N,000023439
NJ0032200,MEDFORD                       ,6 ,2,1,1,N,000004102
NJ0032300,MOORESTOWN                    ,5 ,2,1,1,N,000020564
NJ0032400,MOUNT HOLLY                   ,6 ,2,1,1,N,000009480
NJ0032500,MOUNT LAUREL                  ,4 ,2,1,1,N,000041705
NJ0032600,COOKSTOWN                     ,6 ,2,1,1,N,000007227
NJ0032700,WRIGHTSTOWN                   ,6 ,2,1,1,N,000007640
NJ0032800,PALMYRA                       ,6 ,2,1,1,N,000007318
NJ0032900,PEMBERTON                     ,7 ,2,1,1,N,000001381
NJ0033000,PEMBERTON                     ,4 ,2,1,1,N,000027801
NJ0033100,RIVERSIDE                     ,6 ,2,1,1,N,000008005
NJ0033200,RIVERTON                      ,6 ,2,1,1,N,000002753
NJ0033500,JOBSTOWN                      ,6 ,2,1,1,N,000003381
NJ0033800,WESTAMPTON                    ,6 ,2,1,1,N,000008724
NJ0033900,NEW LISBON                    ,7 ,2,1,0,N,000001797
NJ0034000,COOKSTOWN                     ,7 ,2,1,0,N,000000794
NJ0038900,MOUNT HOLLY                   ,9D,2,1,5,N,000000000
NJ004PT00,CAMDEN                        ,9D,2,1,0,N,000000000
NJ004SP00,WILLIAMSTOWN                  ,9D,2,1,4,N,000000000
NJ0040000,CAMDEN                        ,9D,2,1,2,N,000000000
NJ0040100,AUDUBON                       ,6 ,2,1,1,N,000008670
NJ0040200,AUDUBON                       ,7 ,2,1,1,N,000001004
NJ0040300,BARRINGTON                    ,6 ,2,1,1,N,000006778
NJ0040400,BELLMAWR                      ,5 ,2,1,1,N,000011404
NJ0040500,BERLIN                        ,6 ,2,1,1,N,000007523
NJ0040600,WEST BERLIN                   ,6 ,2,1,1,N,000005353
NJ0040700,GLOUCESTER CITY               ,7 ,2,1,1,N,000001920
NJ0040800,CAMDEN                        ,9B,2,1,2,N,000077186
NJ0040900,CHESILHURST                   ,7 ,2,1,1,N,000001620
NJ0041000,CLEMENTON                     ,6 ,2,1,1,N,000004918
NJ0041100,COLLINGSWOOD                  ,5 ,2,1,1,N,000013948
NJ0041200,CHERRY HILL                   ,3 ,2,1,1,N,000071447
NJ0041300,GIBBSBORO                     ,7 ,2,1,1,N,000002229
NJ0041400,GLOUCESTER CITY               ,5 ,2,1,1,N,000011265
NJ0041500,BLACKWOOD                     ,3 ,2,1,1,N,000063783
NJ0041600,WESTMONT                      ,5 ,2,1,1,N,000014451
NJ0041700,HADDONFIELD                   ,5 ,2,1,1,N,000011349
NJ0041800,HADDON HEIGHTS                ,6 ,2,1,1,N,000007340
NJ0041900,SOMERDALE                     ,7 ,2,1,1,N,000000854
NJ0042000,LAUREL SPRINGS                ,7 ,2,1,1,N,000001870
NJ0042100,LAWNSIDE                      ,6 ,2,1,1,N,000002895
NJ0042200,LINDENWOLD                    ,5 ,2,1,1,N,000017342
NJ0042300,MAGNOLIA                      ,6 ,2,1,1,N,000004269
NJ0042400,MERCHANTVILLE                 ,6 ,2,1,1,N,000003759
NJ0042500,MOUNT EPHRAIM                 ,6 ,2,1,1,N,000004611
NJ0042600,OAKLYN                        ,6 ,2,1,1,N,000003964
NJ0042700,PENNSAUKEN                    ,4 ,2,1,1,N,000035429
NJ0042800,PINE HILL                     ,5 ,2,1,1,N,000010509
NJ0042900,PINE HILL                     ,7 ,2,1,1,N,000000012
NJ0043000,RUNNEMEDE                     ,6 ,2,1,1,N,000008340
NJ0043100,SOMERDALE                     ,6 ,2,1,1,N,000005379
NJ0043200,STRATFORD                     ,6 ,2,1,1,N,000006911
NJ0043300,HADDONFIELD                   ,7 ,2,1,1,N,000000005
NJ0043400,VOORHEES                      ,4 ,2,1,1,N,000028890
NJ0043500,ATCO                          ,5 ,2,1,1,N,000010736
NJ0043600,HAMMONTON                     ,4 ,2,1,1,N,000038678
NJ0043700,OAKLYN                        ,6 ,2,1,1,N,000002924
NJ0043900,CAMDEN                        ,7 ,2,1,3,N,000000000
NJ0044300,STRATFORD                     ,7 ,2,1,0,N,000000000
NJ0048900,CAMDEN                        ,9D,2,1,5,N,000000000
NJ0049100,CHERRY HILL                   ,9D,2,1,0,N,000000000
NJ005PT00,CAPE MAY                      ,9D,2,1,0,N,000000000
NJ005SP00,WILLIAMSTOWN                  ,9C,2,1,4,N,000020609
NJ0050000,CAPE MAY                      ,9D,2,1,2,N,000000000
NJ0050100,AVALON                        ,7 ,2,1,1,N,000001288
NJ0050200,CAPE MAY                      ,6 ,2,1,1,N,000003518
NJ0050300,CAPE MAY                      ,7 ,2,1,1,N,000000282
NJ0050500,CAPE MAY                      ,5 ,2,1,1,N,000022108
NJ0050600,CAPE MAY COURT HOUSE          ,5 ,2,1,1,N,000018873
NJ0050700,NORTH WILDWOOD                ,6 ,2,1,1,N,000003908
NJ0050800,OCEAN CITY                    ,5 ,2,1,1,Y,000011296
NJ0050900,SEA ISLE CITY                 ,7 ,2,1,1,N,000002075
NJ0051000,STONE HARBOR                  ,7 ,2,1,1,N,000000839
NJ0051200,CAPE MAY                      ,7 ,2,1,1,N,000001013
NJ0051300,NORTH WILDWOOD                ,7 ,2,1,1,N,000000573
NJ0051400,WILDWOOD                      ,6 ,2,1,1,N,000005151
NJ0051500,WILDWOOD                      ,6 ,2,1,1,N,000003180
NJ0051600,CAPE MAY COURT HOUSE          ,7 ,2,1,0,N,000002433
NJ0058900,CAPE MAY COURT HOUSE          ,9D,2,1,5,N,000000000
NJ006PT00,CUMBERLAND                    ,9D,2,1,0,N,000000000
NJ006SP00,WILLIAMSTOWN                  ,9B,2,1,4,N,000042061
NJ0060000,BRIDGETON                     ,9D,2,1,2,N,000000000
NJ0060100,BRIDGETON                     ,4 ,2,1,1,Y,000025363
NJ0060300,ROSENHAYN                     ,6 ,2,1,0,N,000003122
NJ0060500,FAIRTON                       ,6 ,2,1,0,N,000006512
NJ0060800,CEDARVILLE                    ,6 ,2,1,0,N,000003269
NJ0061000,MILLVILLE                     ,4 ,2,1,1,N,000028493
NJ0061300,SEABROOK                      ,6 ,2,1,0,N,000007606
NJ0061400,VINELAND                      ,3 ,2,1,1,Y,000061265
NJ0068900,BRIDGETON                     ,9D,2,1,5,N,000000000
NJ007PT00,ESSEX                         ,9D,2,1,0,N,000000000
NJ007SP00,TOTOWA                        ,9D,2,1,4,N,000000000
NJ0070000,NEWARK                        ,9D,2,1,2,N,000000000
NJ0070100,BELLEVILLE                    ,4 ,2,1,1,N,000036452
NJ0070200,BLOOMFIELD                    ,4 ,2,1,1,N,000047991
NJ0070300,CALDWELL                      ,6 ,2,1,1,N,000007904
NJ0070400,FAIRFIELD                     ,6 ,2,1,1,N,000007559
NJ0070500,CEDAR GROVE                   ,5 ,2,1,1,N,000012549
NJ0070600,EAST ORANGE                   ,3 ,2,1,1,N,000065213
NJ0070700,ESSEX FELLS                   ,7 ,2,1,1,N,000002087
NJ0070800,GLEN RIDGE                    ,6 ,2,1,1,N,000007705
NJ0070900,IRVINGTON                     ,3 ,2,1,1,N,000054561
NJ0071000,LIVINGSTON                    ,4 ,2,1,1,N,000030021
NJ0071100,MAPLEWOOD                     ,5 ,2,1,1,N,000024815
NJ0071200,MILLBURN                      ,5 ,2,1,1,N,000020441
NJ0071300,MONTCLAIR                     ,4 ,2,1,1,N,000038192
NJ0071500,NORTH CALDWELL                ,6 ,2,1,1,N,000006938
NJ0071600,NUTLEY                        ,4 ,2,1,1,N,000028733
NJ0071700,ORANGE                        ,4 ,2,1,1,N,000031055
NJ0071800,ROSELAND                      ,6 ,2,1,1,N,000005818
NJ0071900,SOUTH ORANGE                  ,5 ,2,1,1,N,000016374
NJ0072000,VERONA                        ,5 ,2,1,1,N,000013769
NJ0072100,WEST CALDWELL                 ,5 ,2,1,1,N,000011070
NJ0072200,WEST ORANGE                   ,4 ,2,1,1,N,000047097
NJ0072300,NEWARK                        ,9D,2,1,0,N,000000000
NJ0072400,NEWARK                        ,7 ,2,1,0,N,000000000
NJ0072700,NEWARK                        ,7 ,2,1,3,N,000000000
NJ0072800,UPPER MONTCLAIR               ,7 ,2,1,3,N,000000000
NJ0073000,NEWARK                        ,7 ,2,1,3,N,000000000
NJ0073100,NEWARK                        ,7 ,2,1,3,N,000000000
NJ0073200,MAPLEWOOD                     ,7 ,2,1,6,N,000000000
NJ0073400,NEWARK                        ,7 ,2,1,0,N,000000000
NJ0078900,NEWARK                        ,9D,2,1,5,N,000000000
NJ008PT00,GLOUCESTER                    ,9D,2,1,0,N,000000000
NJ008SP00,WILLIAMSTOWN                  ,9D,2,1,4,N,000000000
NJ0080000,WOODBURY                      ,9D,2,1,2,N,000000000
NJ0080100,CLAYTON                       ,6 ,2,1,1,N,000008324
NJ0080200,WOODBURY                      ,4 ,2,1,1,N,000030382
NJ0080300,MICKLETON                     ,5 ,2,1,1,N,000010436
NJ0080400,MONROEVILLE                   ,6 ,2,1,1,N,000004229
NJ0080500,FRANKLINVILLE                 ,5 ,2,1,1,N,000016642
NJ0080600,GLASSBORO                     ,5 ,2,1,1,N,000019087
NJ0080700,GIBBSTOWN                     ,6 ,2,1,1,N,000004820
NJ0080800,MULLICA HILL                  ,5 ,2,1,1,N,000012893
NJ0080900,BRIDGEPORT                    ,6 ,2,1,1,N,000005944
NJ0081000,MANTUA                        ,5 ,2,1,1,N,000015107
NJ0081100,WILLIAMSTOWN                  ,4 ,2,1,1,N,000037624
NJ0081200,NATIONAL PARK                 ,6 ,2,1,1,N,000002980
NJ0081300,NEWFIELD                      ,7 ,2,1,1,N,000001523
NJ0081400,PAULSBORO                     ,6 ,2,1,1,N,000005957
NJ0081500,PITMAN                        ,6 ,2,1,1,N,000008852
NJ0081600,SOUTH HARRISONVILLE           ,6 ,2,1,1,N,000003235
NJ0081700,WOOLWICH TWP                  ,6 ,2,1,1,N,000002617
NJ0081800,TURNERSVILLE                  ,4 ,2,1,1,N,000047588
NJ0081900,WENONAH                       ,7 ,2,1,1,N,000002240
NJ0082000,THOROFARE                     ,5 ,2,1,1,N,000021276
NJ0082100,WESTVILLE                     ,6 ,2,1,1,N,000004201
NJ0082200,WOODBURY                      ,6 ,2,1,1,N,000009961
NJ0082300,WOODBURY HEIGHTS              ,6 ,2,1,1,N,000002992
NJ0082400,SWEDESBORO                    ,5 ,2,1,1,N,000012158
NJ0082500,WILLIAMSTOWN                  ,7 ,2,1,0,N,000000000
NJ0082600,GLASSBORO                     ,7 ,2,1,3,N,000000000
NJ0088900,WOODBURY                      ,9D,2,1,5,N,000000000
NJ009PT00,HUDSON                        ,9D,2,1,0,N,000000000
NJ009SP00,TOTOWA                        ,9D,2,1,4,N,000000000
NJ0090000,JERSEY CITY                   ,9D,2,1,2,N,000000000
NJ0090100,BAYONNE                       ,3 ,2,1,1,N,000066582
NJ0090200,EAST NEWARK                   ,6 ,2,1,1,N,000002949
NJ0090300,WEST NEW YORK                 ,5 ,2,1,1,N,000011534
NJ0090400,HARRISON                      ,5 ,2,1,1,N,000015823
NJ0090500,HOBOKEN                       ,3 ,2,1,1,N,000054050
NJ0090600,JERSEY CITY                   ,1C,2,1,1,Y,000265159
NJ0090700,KEARNY                        ,4 ,2,1,1,N,000042037
NJ0090800,NORTH BERGEN                  ,3 ,2,1,1,N,000062928
NJ0090900,SECAUCUS                      ,5 ,2,1,1,N,000018959
NJ0091000,UNION CITY                    ,3 ,2,1,1,N,000069077
NJ0091100,WEEHAWKEN                     ,5 ,2,1,1,N,000014184
NJ0091200,WEST NEW YORK                 ,3 ,2,1,1,N,000053207
NJ0091300,JERSEY CITY                   ,9D,2,1,0,N,000000000
NJ0091400,HOBOKEN                       ,7 ,2,1,3,N,000000000
NJ0098900,JERSEY CITY                   ,9D,2,1,5,N,000000000
NJ010PT00,HUNTERDON                     ,9D,2,1,0,N,000000000
NJ010SP00,HAMILTON                      ,9B,2,1,4,N,000029055
NJ0100000,FLEMINGTON                    ,9D,2,1,2,N,000000000
NJ0100100,FRENCHTOWN                    ,6 ,2,1,0,N,000004881
NJ0100300,BLOOMSBURY                    ,7 ,2,1,0,N,000000853
NJ0100400,CALIFON                       ,7 ,2,1,1,N,000001090
NJ0100500,CLINTON                       ,6 ,2,1,1,N,000002676
NJ0100600,ANNANDALE                     ,5 ,2,1,1,N,000013080
NJ0100700,SERGEANTSVILLE                ,6 ,2,1,1,N,000004523
NJ0100900,FLEMINGTON                    ,6 ,2,1,1,N,000004711
NJ0101000,PITTSTOWN                     ,6 ,2,1,1,N,000003247
NJ0101100,FRENCHTOWN                    ,7 ,2,1,1,N,000001399
NJ0101200,GLEN GARDNER                  ,7 ,2,1,0,N,000001669
NJ0101300,HAMPTON                       ,7 ,2,1,0,N,000001366
NJ0101400,HIGH BRIDGE                   ,6 ,2,1,1,N,000003573
NJ0101500,MILFORD                       ,6 ,2,1,1,N,000005183
NJ0101700,LAMBERTVILLE                  ,6 ,2,1,1,N,000003842
NJ0101800,LEBANON                       ,7 ,2,1,0,N,000001396
NJ0101900,GLEN GARDNER                  ,6 ,2,1,1,N,000006421
NJ0102000,MILFORD                       ,7 ,2,1,0,N,000001206
NJ0102100,FLEMINGTON                    ,5 ,2,1,1,N,000022030
NJ0102200,WHITEHOUSE STATION            ,5 ,2,1,1,N,000016019
NJ0102400,CALIFON                       ,6 ,2,1,1,N,000005908
NJ0102500,CLINTON                       ,7 ,2,1,0,N,000000000
NJ0102600,LAMBERTVILLE                  ,6 ,2,1,1,N,000002789
NJ0108900,FLEMINGTON                    ,9D,2,1,5,N,000000000
NJ011PT00,MERCER                        ,9D,2,1,0,N,000000000
NJ011SP00,HAMILTON                      ,9D,2,1,4,N,000000000
NJ0110000,TRENTON                       ,9D,2,1,2,N,000000000
NJ0110100,EAST WINDSOR                  ,4 ,2,1,1,N,000027569
NJ0110200,TRENTON                       ,4 ,2,1,1,N,000036668
NJ0110300,TRENTON                       ,3 ,2,1,1,N,000089124
NJ0110400,HIGHTSTOWN                    ,6 ,2,1,1,N,000005574
NJ0110500,TITUSVILLE                    ,7 ,2,1,1,N,000001914
NJ0110600,TITUSVILLE                    ,5 ,2,1,1,N,000018389
NJ0110700,LAWRENCEVILLE                 ,4 ,2,1,1,N,000032983
NJ0110800,PENNINGTON                    ,6 ,2,1,1,N,000002579
NJ0110900,PRINCETON                     ,7 ,2,1,0,N,000000000
NJ0111000,PRINCETON                     ,4 ,2,1,1,N,000030447
NJ0111100,TRENTON                       ,3 ,2,1,1,Y,000083662
NJ0111200,ROBBINSVILLE                  ,5 ,2,1,1,N,000014203
NJ0111300,PRINCETON JUNCTION            ,4 ,2,1,1,N,000028700
NJ0111400,TRENTON                       ,7 ,2,1,0,N,000000000
NJ0111500,TRENTON                       ,7 ,2,1,0,N,000000000
NJ0111700,TRENTON                       ,7 ,2,1,6,N,000000000
NJ0111800,EWING                         ,7 ,2,1,3,N,000000000
NJ0111900,WEST TRENTON                  ,7 ,2,1,6,N,000000000
NJ011509E,PRINCETON                     ,7 ,2,1,3,N,000000000
NJ0118900,TRENTON                       ,9D,2,1,5,N,000000000
NJ012PT00,MIDDLESEX                     ,9D,2,1,0,N,000000000
NJ012SP00,CRANBURY                      ,9D,2,1,4,N,000000000
NJ0120000,NEW BRUNSWICK                 ,9D,2,1,2,N,000000000
NJ0120100,CARTERET                      ,5 ,2,1,1,N,000024335
NJ0120200,CRANBURY                      ,6 ,2,1,1,N,000003942
NJ0120300,DUNELLEN                      ,6 ,2,1,1,N,000007452
NJ0120400,EAST BRUNSWICK                ,4 ,2,1,1,N,000048625
NJ0120500,EDISON                        ,2 ,2,1,1,N,000102281
NJ0120600,HELMETTA                      ,7 ,2,1,1,N,000002224
NJ0120700,HIGHLAND PARK                 ,5 ,2,1,1,N,000014525
NJ0120800,JAMESBURG                     ,6 ,2,1,1,N,000006037
NJ0120900,OLD BRIDGE                    ,3 ,2,1,1,N,000067298
NJ0121000,METUCHEN                      ,5 ,2,1,1,N,000013865
NJ0121100,MIDDLESEX                     ,5 ,2,1,1,N,000013926
NJ0121200,MILLTOWN                      ,6 ,2,1,1,N,000007054
NJ0121300,JAMESBURG                     ,4 ,2,1,1,N,000043654
NJ0121400,NEW BRUNSWICK                 ,3 ,2,1,1,Y,000057580
NJ0121500,NORTH BRUNSWICK               ,4 ,2,1,1,N,000042696
NJ0121600,PERTH AMBOY                   ,3 ,2,1,1,N,000052595
NJ0121700,PISCATAWAY                    ,3 ,2,1,1,N,000059622
NJ0121800,PLAINSBORO                    ,5 ,2,1,1,N,000023497
NJ0121900,SAYREVILLE                    ,4 ,2,1,1,N,000045840
NJ0122000,SOUTH AMBOY                   ,6 ,2,1,1,N,000008886
NJ0122100,MONMOUTH JUNCTION             ,4 ,2,1,1,N,000045509
NJ0122200,SOUTH PLAINFIELD              ,5 ,2,1,1,N,000024053
NJ0122300,SOUTH RIVER                   ,5 ,2,1,1,N,000016382
NJ0122400,SPOTSWOOD                     ,6 ,2,1,1,N,000008479
NJ0122500,WOODBRIDGE                    ,2 ,2,1,1,N,000100950
NJ0122600,EDISON                        ,7 ,2,1,3,N,000000000
NJ0123000,NEW BRUNSWICK                 ,7 ,2,1,3,N,000000000
NJ0123300,NEW BRUNSWICK                 ,7 ,2,1,0,N,000000000
NJ0123600,NEW BRUNSWICK                 ,7 ,2,1,0,N,000000000
NJ0128900,NEW BRUNSWICK                 ,9D,2,1,5,N,000000000
NJ0129100,NEW BRUNSWICK                 ,9D,2,1,0,N,000000000
NJ013PT00,MONMOUTH                      ,9D,2,1,0,N,000000000
NJ013SP00,CRANBURY                      ,9C,2,1,4,N,000019518
NJ0130000,FREEHOLD                      ,9D,2,1,2,N,000000000
NJ0130100,ALLENHURST                    ,7 ,2,1,1,N,000000487
NJ0130200,ALLENTOWN                     ,7 ,2,1,1,N,000001802
NJ0130300,ASBURY PARK                   ,5 ,2,1,1,N,000015695
NJ0130400,COLTS NECK                    ,5 ,2,1,1,N,000010045
NJ0130500,ATLANTIC HIGHLANDS            ,6 ,2,1,1,N,000004324
NJ0130600,AVON BY THE SEA               ,7 ,2,1,1,N,000001768
NJ0130700,BELMAR                        ,6 ,2,1,1,N,000005700
NJ0130800,BRADLEY BEACH                 ,6 ,2,1,1,N,000004261
NJ0130900,BRIELLE                       ,6 ,2,1,1,N,000004756
NJ0131000,DEAL                          ,7 ,2,1,1,N,000000734
NJ0131100,EATONTOWN                     ,5 ,2,1,1,N,000012199
NJ0131200,ENGLISHTOWN                   ,7 ,2,1,1,N,000001992
NJ0131300,FAIR HAVEN                    ,6 ,2,1,1,N,000006029
NJ0131400,FARMINGDALE                   ,7 ,2,1,0,N,000001290
NJ0131500,FREEHOLD                      ,5 ,2,1,1,N,000011950
NJ0131600,FREEHOLD                      ,4 ,2,1,1,N,000035723
NJ0131700,HIGHLANDS                     ,6 ,2,1,1,N,000004904
NJ0131800,HOLMDEL                       ,5 ,2,1,1,N,000016674
NJ0131900,HOWELL                        ,3 ,2,1,1,N,000052097
NJ0132000,INTERLAKEN                    ,7 ,2,1,1,N,000000816
NJ0132100,KEANSBURG                     ,6 ,2,1,1,N,000009815
NJ0132200,KEYPORT                       ,6 ,2,1,1,N,000007141
NJ0132300,LITTLE SILVER                 ,6 ,2,1,1,N,000005910
NJ0132400,DEAL                          ,7 ,2,1,1,N,000000189
NJ0132500,LONG BRANCH                   ,4 ,2,1,1,N,000030470
NJ0132600,MANALAPAN                     ,4 ,2,1,1,N,000040238
